,day,location,date,month,year,hour,min,WARRANTS
38625,5,3,3,10,2003,19,15,1
38626,5,1,3,10,2003,18,55,1
38627,5,5,3,10,2003,18,53,1
38628,5,5,3,10,2003,18,34,1
38629,5,3,3,10,2003,18,30,1
38630,5,2,3,10,2003,18,5,1
38631,5,3,3,10,2003,17,49,1
38632,5,10,3,10,2003,17,25,1
38633,5,8,3,10,2003,15,51,1
38634,5,8,3,10,2003,15,51,1
38635,5,10,3,10,2003,15,30,1
38636,5,5,3,10,2003,13,57,1
38637,5,8,3,10,2003,13,13,1
38638,5,3,3,10,2003,13,9,1
38639,5,8,3,10,2003,12,20,1
38640,5,1,3,10,2003,11,41,1
38641,5,2,3,10,2003,11,25,1
38642,5,8,3,10,2003,10,20,1
38643,5,2,3,10,2003,10,18,1
38644,5,7,3,10,2003,9,3,1
38645,5,10,3,10,2003,8,50,1
38646,5,8,3,10,2003,3,31,1
38647,5,2,3,10,2003,0,1,1
38648,4,10,2,10,2003,23,35,1
38649,4,10,2,10,2003,23,25,1
38650,4,2,2,10,2003,22,20,1
38651,4,10,2,10,2003,22,4,1
38652,4,10,2,10,2003,19,15,1
38653,4,5,2,10,2003,18,48,1
38654,4,10,2,10,2003,18,45,1
38655,4,3,2,10,2003,18,20,1
38656,4,3,2,10,2003,17,44,1
38657,4,7,2,10,2003,17,0,1
38658,4,5,2,10,2003,16,59,1
38659,4,5,2,10,2003,16,45,1
38660,4,3,2,10,2003,16,18,1
38661,4,4,2,10,2003,16,5,1
38662,4,10,2,10,2003,15,45,1
38663,4,10,2,10,2003,15,45,1
38664,4,6,2,10,2003,15,39,1
38665,4,2,2,10,2003,15,15,1
38666,4,8,2,10,2003,14,47,1
38667,4,4,2,10,2003,14,15,1
38668,4,2,2,10,2003,14,0,1
38669,4,5,2,10,2003,14,0,1
38670,4,3,2,10,2003,13,50,1
38671,4,4,2,10,2003,13,11,1
38672,4,10,2,10,2003,13,0,1
38673,4,4,2,10,2003,12,8,1
38674,4,4,2,10,2003,11,50,1
38675,4,4,2,10,2003,11,36,1
38676,4,6,2,10,2003,11,28,1
38677,4,8,2,10,2003,10,55,1
38678,4,5,2,10,2003,10,40,1
38679,4,2,2,10,2003,9,50,1
38680,4,5,2,10,2003,8,30,1
38681,4,4,2,10,2003,7,9,1
38682,4,2,2,10,2003,1,36,1
38683,4,10,2,10,2003,1,2,1
38684,4,5,2,10,2003,0,27,1
38685,3,3,1,10,2003,23,34,1
38686,3,7,1,10,2003,22,51,1
38687,3,2,1,10,2003,22,45,1
38688,3,2,1,10,2003,22,21,1
38689,3,2,1,10,2003,22,12,1
38690,3,8,1,10,2003,21,9,1
38691,3,5,1,10,2003,17,29,1
38692,3,7,1,10,2003,17,18,1
38693,3,2,1,10,2003,17,16,1
38694,3,3,1,10,2003,17,10,1
38695,3,2,1,10,2003,17,10,1
38696,3,5,1,10,2003,15,8,1
38697,3,5,1,10,2003,15,8,1
38698,3,8,1,10,2003,14,50,1
38699,3,10,1,10,2003,14,17,1
38700,3,6,1,10,2003,14,17,1
38701,3,2,1,10,2003,14,5,1
38702,3,5,1,10,2003,13,28,1
38703,3,5,1,10,2003,13,28,1
38704,3,2,1,10,2003,12,0,1
38705,3,2,1,10,2003,10,53,1
38706,3,1,1,10,2003,10,42,1
38707,3,6,1,10,2003,6,40,1
38708,3,1,1,10,2003,1,20,1
38709,3,5,1,10,2003,0,23,1
38710,2,4,30,9,2003,23,43,1
38711,2,5,30,9,2003,23,18,1
38712,2,5,30,9,2003,23,18,1
38713,2,10,30,9,2003,22,45,1
38714,2,1,30,9,2003,19,48,1
38715,2,2,30,9,2003,17,55,1
38716,2,5,30,9,2003,17,49,1
38717,2,5,30,9,2003,17,49,1
38718,2,2,30,9,2003,16,0,1
38719,2,2,30,9,2003,15,50,1
38720,2,4,30,9,2003,15,30,1
38721,2,2,30,9,2003,14,45,1
38722,2,1,30,9,2003,14,39,1
38723,2,2,30,9,2003,14,30,1
38724,2,5,30,9,2003,14,20,1
38725,2,8,30,9,2003,14,8,1
38726,2,1,30,9,2003,12,53,1
38727,2,5,30,9,2003,12,35,1
38728,2,10,30,9,2003,12,10,1
38729,2,2,30,9,2003,11,16,1
38730,2,2,30,9,2003,10,40,1
38731,2,3,30,9,2003,10,30,1
38732,2,2,30,9,2003,10,27,1
38733,2,5,30,9,2003,10,23,1
38734,2,2,30,9,2003,9,26,1
38735,2,4,30,9,2003,7,41,1
38736,2,10,30,9,2003,7,18,1
38737,2,10,30,9,2003,3,30,1
38738,2,10,30,9,2003,2,8,1
38739,2,5,30,9,2003,1,51,1
38740,2,5,30,9,2003,1,50,1
38741,1,2,29,9,2003,22,43,1
38742,1,3,29,9,2003,21,58,1
38743,1,2,29,9,2003,21,49,1
38744,1,6,29,9,2003,21,35,1
38745,1,10,29,9,2003,19,0,1
38746,1,4,29,9,2003,18,17,1
38747,1,5,29,9,2003,18,14,1
38748,1,9,29,9,2003,17,30,1
38749,1,10,29,9,2003,16,25,1
38750,1,5,29,9,2003,15,30,1
38751,1,3,29,9,2003,15,16,1
38752,1,2,29,9,2003,15,10,1
38753,1,10,29,9,2003,15,10,1
38754,1,8,29,9,2003,15,1,1
38755,1,8,29,9,2003,15,1,1
38756,1,2,29,9,2003,14,15,1
38757,1,3,29,9,2003,12,59,1
38758,1,8,29,9,2003,12,55,1
38759,1,10,29,9,2003,10,39,1
38760,1,4,29,9,2003,9,58,1
38761,1,5,29,9,2003,9,23,1
38762,1,1,29,9,2003,8,50,1
38763,1,1,29,9,2003,7,0,1
38764,1,8,29,9,2003,2,11,1
38765,1,8,29,9,2003,2,11,1
38766,7,6,21,9,2003,23,30,1
38767,7,2,21,9,2003,23,22,1
38768,7,2,21,9,2003,23,0,1
38769,7,10,21,9,2003,22,52,1
38770,7,3,21,9,2003,21,45,1
38771,7,1,21,9,2003,21,36,1
38772,7,4,21,9,2003,19,15,1
38773,7,3,21,9,2003,18,19,1
38774,7,10,21,9,2003,17,30,1
38775,7,2,21,9,2003,17,30,1
38776,7,4,21,9,2003,17,29,1
38777,7,9,21,9,2003,17,12,1
38778,7,4,21,9,2003,17,9,1
38779,7,4,21,9,2003,17,7,1
38780,7,4,21,9,2003,16,44,1
38781,7,4,21,9,2003,16,44,1
38782,7,6,21,9,2003,15,36,1
38783,7,3,21,9,2003,15,36,1
38784,7,5,21,9,2003,13,45,1
38785,7,3,21,9,2003,13,20,1
38786,7,5,21,9,2003,10,15,1
38787,7,5,21,9,2003,10,15,1
38788,7,10,21,9,2003,8,25,1
38789,7,4,21,9,2003,7,43,1
38790,7,1,21,9,2003,1,38,1
38791,7,4,21,9,2003,0,14,1
38792,6,4,20,9,2003,23,20,1
38793,6,4,20,9,2003,22,16,1
38794,6,1,20,9,2003,21,46,1
38795,6,10,20,9,2003,20,20,1
38796,6,4,20,9,2003,19,24,1
38797,6,4,20,9,2003,19,24,1
38798,6,6,20,9,2003,18,12,1
38799,6,4,20,9,2003,17,45,1
38800,6,4,20,9,2003,17,45,1
38801,6,2,20,9,2003,16,0,1
38802,6,6,20,9,2003,15,15,1
38803,6,2,20,9,2003,14,51,1
38804,6,1,20,9,2003,13,29,1
38805,6,1,20,9,2003,9,32,1
38806,6,2,20,9,2003,6,0,1
38807,6,5,20,9,2003,3,52,1
38808,6,5,20,9,2003,2,10,1
38809,6,4,20,9,2003,1,30,1
38810,6,1,20,9,2003,1,23,1
38811,6,5,20,9,2003,0,20,1
38812,5,4,19,9,2003,23,9,1
38813,5,4,19,9,2003,22,44,1
38814,5,10,19,9,2003,21,40,1
38815,5,4,19,9,2003,20,2,1
38816,5,4,19,9,2003,20,2,1
38817,5,4,19,9,2003,19,57,1
38818,5,7,19,9,2003,16,50,1
38819,5,10,19,9,2003,16,24,1
38820,5,2,19,9,2003,15,13,1
38821,5,10,19,9,2003,14,37,1
38822,5,2,19,9,2003,12,59,1
38823,5,2,19,9,2003,12,58,1
38824,5,2,19,9,2003,12,20,1
38825,5,2,19,9,2003,12,20,1
38826,5,4,19,9,2003,11,35,1
38827,5,8,19,9,2003,10,20,1
38828,5,6,19,9,2003,10,11,1
38829,5,4,19,9,2003,8,0,1
38830,5,4,19,9,2003,6,46,1
38831,5,10,19,9,2003,5,14,1
38832,5,7,19,9,2003,1,22,1
38833,5,2,19,9,2003,0,8,1
38834,4,2,18,9,2003,23,5,1
38835,4,8,18,9,2003,23,0,1
38836,4,8,18,9,2003,22,22,1
38837,4,6,18,9,2003,21,44,1
38838,4,2,18,9,2003,19,5,1
38839,4,8,18,9,2003,19,4,1
38840,4,4,18,9,2003,18,34,1
38841,4,3,18,9,2003,18,25,1
38842,4,10,18,9,2003,18,20,1
38843,4,10,18,9,2003,17,59,1
38844,4,4,18,9,2003,16,39,1
38845,4,4,18,9,2003,16,25,1
38846,4,2,18,9,2003,16,17,1
38847,4,6,18,9,2003,14,25,1
38848,4,6,18,9,2003,14,25,1
38849,4,5,18,9,2003,13,45,1
38850,4,1,18,9,2003,13,30,1
38851,4,2,18,9,2003,13,15,1
38852,4,5,18,9,2003,13,0,1
38853,4,10,18,9,2003,11,50,1
38854,4,3,18,9,2003,10,46,1
38855,4,8,18,9,2003,10,30,1
38856,4,5,18,9,2003,10,3,1
38857,4,2,18,9,2003,10,0,1
38858,4,8,18,9,2003,10,0,1
38859,4,2,18,9,2003,9,10,1
38860,4,3,18,9,2003,6,29,1
38861,4,5,18,9,2003,5,2,1
38862,4,3,18,9,2003,3,55,1
38863,4,9,18,9,2003,3,20,1
38864,4,5,18,9,2003,0,18,1
38865,4,10,18,9,2003,0,1,1
38866,3,10,17,9,2003,23,50,1
38867,3,10,17,9,2003,23,50,1
38868,3,2,17,9,2003,21,30,1
38869,3,4,17,9,2003,18,30,1
38870,3,8,17,9,2003,17,40,1
38871,3,9,17,9,2003,16,25,1
38872,3,6,17,9,2003,15,40,1
38873,3,1,17,9,2003,15,25,1
38874,3,3,17,9,2003,15,15,1
38875,3,2,17,9,2003,14,0,1
38876,3,2,17,9,2003,13,57,1
38877,3,10,17,9,2003,13,5,1
38878,3,1,17,9,2003,13,0,1
38879,3,6,17,9,2003,10,48,1
38880,3,3,17,9,2003,9,45,1
38881,3,3,17,9,2003,8,30,1
38882,3,1,17,9,2003,3,10,1
38883,3,2,17,9,2003,1,56,1
38884,3,3,17,9,2003,0,12,1
38885,3,3,17,9,2003,0,1,1
38886,3,3,17,9,2003,0,1,1
38887,2,2,16,9,2003,23,50,1
38888,2,1,16,9,2003,23,46,1
38889,2,9,16,9,2003,22,55,1
38890,2,1,16,9,2003,22,50,1
38891,2,1,16,9,2003,22,50,1
38892,2,5,16,9,2003,22,20,1
38893,2,2,16,9,2003,22,0,1
38894,2,5,16,9,2003,21,50,1
38895,2,10,16,9,2003,21,30,1
38896,2,4,16,9,2003,19,50,1
38897,2,5,16,9,2003,18,45,1
38898,2,9,16,9,2003,18,34,1
38899,2,6,16,9,2003,18,12,1
38900,2,5,16,9,2003,18,10,1
38901,2,2,16,9,2003,17,50,1
38902,2,6,16,9,2003,16,40,1
38903,2,2,16,9,2003,15,30,1
38904,2,5,16,9,2003,15,0,1
38905,2,2,16,9,2003,14,31,1
38906,2,10,16,9,2003,12,17,1
38907,2,4,16,9,2003,11,50,1
38908,2,2,16,9,2003,11,0,1
38909,2,1,16,9,2003,10,50,1
38910,2,1,16,9,2003,8,20,1
38911,2,10,16,9,2003,4,0,1
38912,2,4,16,9,2003,3,30,1
38913,2,3,16,9,2003,3,4,1
38914,2,4,16,9,2003,3,3,1
38915,2,2,16,9,2003,2,5,1
38916,2,3,16,9,2003,2,2,1
38917,2,3,16,9,2003,0,51,1
38918,2,2,16,9,2003,0,21,1
38919,2,3,16,9,2003,0,9,1
38920,2,8,16,9,2003,0,4,1
38921,2,7,16,9,2003,0,2,1
38922,1,4,15,9,2003,23,35,1
38923,1,2,15,9,2003,23,32,1
38924,1,4,15,9,2003,22,58,1
38925,1,10,15,9,2003,21,36,1
38926,1,2,15,9,2003,21,28,1
38927,1,9,15,9,2003,20,30,1
38928,1,2,15,9,2003,20,10,1
38929,1,10,15,9,2003,19,5,1
38930,1,10,15,9,2003,18,5,1
38931,1,4,15,9,2003,17,16,1
38932,1,7,15,9,2003,16,42,1
38933,1,4,15,9,2003,16,17,1
38934,1,10,15,9,2003,12,59,1
38935,1,3,15,9,2003,11,35,1
38936,1,3,15,9,2003,11,33,1
38937,1,10,15,9,2003,6,19,1
38938,1,4,15,9,2003,1,42,1
38939,1,2,15,9,2003,0,17,1
38940,7,2,7,9,2003,23,50,1
38941,7,6,7,9,2003,23,0,1
38942,7,6,7,9,2003,23,0,1
38943,7,1,7,9,2003,22,50,1
38944,7,3,7,9,2003,20,37,1
38945,7,2,7,9,2003,20,20,1
38946,7,2,7,9,2003,20,20,1
38947,7,10,7,9,2003,19,30,1
38948,7,10,7,9,2003,19,20,1
38949,7,4,7,9,2003,18,44,1
38950,7,8,7,9,2003,18,30,1
38951,7,3,7,9,2003,15,35,1
38952,7,2,7,9,2003,15,24,1
38953,7,9,7,9,2003,14,20,1
38954,7,3,7,9,2003,13,17,1
38955,7,2,7,9,2003,11,2,1
38956,7,10,7,9,2003,10,18,1
38957,7,10,7,9,2003,10,18,1
38958,7,8,7,9,2003,8,28,1
38959,7,2,7,9,2003,7,38,1
38960,7,1,7,9,2003,7,6,1
38961,7,1,7,9,2003,7,6,1
38962,7,1,7,9,2003,3,32,1
38963,7,1,7,9,2003,1,9,1
38964,7,1,7,9,2003,0,41,1
38965,6,5,6,9,2003,22,48,1
38966,6,6,6,9,2003,22,20,1
38967,6,2,6,9,2003,22,20,1
38968,6,3,6,9,2003,22,17,1
38969,6,4,6,9,2003,21,47,1
38970,6,3,6,9,2003,21,30,1
38971,6,8,6,9,2003,19,40,1
38972,6,3,6,9,2003,18,55,1
38973,6,2,6,9,2003,18,43,1
38974,6,2,6,9,2003,18,43,1
38975,6,4,6,9,2003,17,30,1
38976,6,10,6,9,2003,16,34,1
38977,6,5,6,9,2003,14,55,1
38978,6,9,6,9,2003,13,15,1
38979,6,5,6,9,2003,13,0,1
38980,6,9,6,9,2003,12,57,1
38981,6,8,6,9,2003,12,53,1
38982,6,10,6,9,2003,10,30,1
38983,6,3,6,9,2003,10,30,1
38984,6,2,6,9,2003,10,20,1
38985,6,5,6,9,2003,10,17,1
38986,6,2,6,9,2003,10,15,1
38987,6,2,6,9,2003,10,15,1
38988,6,2,6,9,2003,7,54,1
38989,6,2,6,9,2003,5,15,1
38990,6,3,6,9,2003,4,0,1
38991,6,5,6,9,2003,1,26,1
38992,5,4,5,9,2003,21,5,1
38993,5,2,5,9,2003,19,34,1
38994,5,2,5,9,2003,19,10,1
38995,5,2,5,9,2003,17,30,1
38996,5,1,5,9,2003,14,15,1
38997,5,4,5,9,2003,13,9,1
38998,5,3,5,9,2003,12,45,1
38999,5,4,5,9,2003,12,40,1
39000,5,4,5,9,2003,12,30,1
39001,5,5,5,9,2003,12,0,1
39002,5,2,5,9,2003,11,59,1
39003,5,2,5,9,2003,11,45,1
39004,5,2,5,9,2003,11,45,1
39005,5,2,5,9,2003,11,10,1
39006,5,10,5,9,2003,11,0,1
39007,5,5,5,9,2003,10,58,1
39008,5,10,5,9,2003,10,43,1
39009,5,5,5,9,2003,10,29,1
39010,5,9,5,9,2003,9,1,1
39011,5,5,5,9,2003,9,0,1
39012,5,2,5,9,2003,7,49,1
39013,5,10,5,9,2003,6,44,1
39014,5,7,5,9,2003,4,0,1
39015,5,5,5,9,2003,2,31,1
39016,5,8,5,9,2003,0,45,1
39017,4,2,4,9,2003,23,42,1
39018,4,9,4,9,2003,23,30,1
39019,4,10,4,9,2003,21,55,1
39020,4,4,4,9,2003,21,0,1
39021,4,5,4,9,2003,20,10,1
39022,4,10,4,9,2003,20,4,1
39023,4,2,4,9,2003,19,50,1
39024,4,1,4,9,2003,19,46,1
39025,4,5,4,9,2003,19,24,1
39026,4,10,4,9,2003,19,15,1
39027,4,10,4,9,2003,18,52,1
39028,4,10,4,9,2003,18,30,1
39029,4,10,4,9,2003,18,30,1
39030,4,2,4,9,2003,17,30,1
39031,4,2,4,9,2003,17,30,1
39032,4,2,4,9,2003,17,10,1
39033,4,10,4,9,2003,16,47,1
39034,4,10,4,9,2003,15,4,1
39035,4,2,4,9,2003,15,0,1
39036,4,10,4,9,2003,13,30,1
39037,4,8,4,9,2003,11,45,1
39038,4,2,4,9,2003,11,30,1
39039,4,2,4,9,2003,10,30,1
39040,4,3,4,9,2003,8,46,1
39041,4,3,4,9,2003,8,0,1
39042,4,5,4,9,2003,7,18,1
39043,4,3,4,9,2003,7,0,1
39044,4,5,4,9,2003,5,5,1
39045,3,2,3,9,2003,20,40,1
39046,3,5,3,9,2003,20,0,1
39047,3,2,3,9,2003,19,45,1
39048,3,2,3,9,2003,19,31,1
39049,3,10,3,9,2003,18,55,1
39050,3,2,3,9,2003,18,0,1
39051,3,3,3,9,2003,17,12,1
39052,3,10,3,9,2003,16,10,1
39053,3,10,3,9,2003,16,10,1
39054,3,2,3,9,2003,15,40,1
39055,3,4,3,9,2003,15,31,1
39056,3,3,3,9,2003,15,30,1
39057,3,9,3,9,2003,15,14,1
39058,3,4,3,9,2003,14,11,1
39059,3,2,3,9,2003,14,11,1
39060,3,4,3,9,2003,13,5,1
39061,3,3,3,9,2003,12,20,1
39062,3,5,3,9,2003,12,18,1
39063,3,10,3,9,2003,10,30,1
39064,3,5,3,9,2003,9,45,1
39065,3,4,3,9,2003,9,0,1
39066,3,7,3,9,2003,7,31,1
39067,3,3,3,9,2003,4,30,1
39068,3,2,3,9,2003,4,18,1
39069,3,9,3,9,2003,2,38,1
39070,2,2,2,9,2003,21,0,1
39071,2,6,2,9,2003,20,1,1
39072,2,1,2,9,2003,19,16,1
39073,2,8,2,9,2003,17,10,1
39074,2,7,2,9,2003,17,5,1
39075,2,10,2,9,2003,16,35,1
39076,2,10,2,9,2003,15,20,1
39077,2,2,2,9,2003,15,15,1
39078,2,2,2,9,2003,15,15,1
39079,2,2,2,9,2003,15,15,1
39080,2,7,2,9,2003,13,51,1
39081,2,2,2,9,2003,13,50,1
39082,2,3,2,9,2003,13,35,1
39083,2,3,2,9,2003,13,35,1
39084,2,5,2,9,2003,13,3,1
39085,2,2,2,9,2003,12,15,1
39086,2,6,2,9,2003,11,16,1
39087,2,2,2,9,2003,11,0,1
39088,2,2,2,9,2003,10,35,1
39089,2,2,2,9,2003,10,11,1
39090,2,2,2,9,2003,10,0,1
39091,2,2,2,9,2003,10,0,1
39092,2,10,2,9,2003,9,10,1
39093,2,5,2,9,2003,4,57,1
39094,2,6,2,9,2003,4,45,1
39095,2,1,2,9,2003,0,10,1
39096,1,3,1,9,2003,23,53,1
39097,1,8,1,9,2003,23,13,1
39098,1,3,1,9,2003,21,45,1
39099,1,3,1,9,2003,21,45,1
39100,1,5,1,9,2003,21,30,1
39101,1,10,1,9,2003,19,47,1
39102,1,10,1,9,2003,19,47,1
39103,1,2,1,9,2003,18,30,1
39104,1,5,1,9,2003,18,11,1
39105,1,7,1,9,2003,18,0,1
39106,1,2,1,9,2003,17,6,1
39107,1,2,1,9,2003,16,52,1
39108,1,1,1,9,2003,16,48,1
39109,1,8,1,9,2003,16,40,1
39110,1,8,1,9,2003,16,40,1
39111,1,5,1,9,2003,16,38,1
39112,1,10,1,9,2003,13,45,1
39113,1,1,1,9,2003,13,30,1
39114,1,5,1,9,2003,13,24,1
39115,1,2,1,9,2003,13,10,1
39116,1,9,1,9,2003,12,52,1
39117,1,9,1,9,2003,12,52,1
39118,1,10,1,9,2003,12,45,1
39119,1,3,1,9,2003,12,3,1
39120,1,2,1,9,2003,11,0,1
39121,1,10,1,9,2003,10,9,1
39122,1,2,1,9,2003,9,58,1
39123,1,4,1,9,2003,9,4,1
39124,1,2,1,9,2003,9,2,1
39125,1,2,1,9,2003,9,2,1
39126,1,5,1,9,2003,1,32,1
39127,1,5,1,9,2003,1,10,1
39128,1,4,1,9,2003,0,22,1
39129,7,4,24,8,2003,22,55,1
39130,7,5,24,8,2003,22,20,1
39131,7,9,24,8,2003,21,36,1
39132,7,5,24,8,2003,21,19,1
39133,7,2,24,8,2003,19,58,1
39134,7,3,24,8,2003,19,8,1
39135,7,3,24,8,2003,19,0,1
39136,7,3,24,8,2003,18,32,1
39137,7,7,24,8,2003,18,21,1
39138,7,7,24,8,2003,18,21,1
39139,7,6,24,8,2003,17,31,1
39140,7,4,24,8,2003,17,18,1
39141,7,4,24,8,2003,16,56,1
39142,7,7,24,8,2003,16,29,1
39143,7,1,24,8,2003,16,10,1
39144,7,4,24,8,2003,14,35,1
39145,7,9,24,8,2003,13,45,1
39146,7,4,24,8,2003,13,16,1
39147,7,8,24,8,2003,12,22,1
39148,7,10,24,8,2003,10,40,1
39149,7,3,24,8,2003,10,12,1
39150,7,3,24,8,2003,9,0,1
39151,7,4,24,8,2003,8,42,1
39152,7,10,24,8,2003,6,59,1
39153,7,10,24,8,2003,6,59,1
39154,7,10,24,8,2003,5,0,1
39155,7,10,24,8,2003,5,0,1
39156,7,8,24,8,2003,2,57,1
39157,7,7,24,8,2003,0,48,1
39158,6,6,23,8,2003,23,15,1
39159,6,9,23,8,2003,23,0,1
39160,6,5,23,8,2003,21,41,1
39161,6,5,23,8,2003,21,41,1
39162,6,8,23,8,2003,19,38,1
39163,6,6,23,8,2003,18,30,1
39164,6,3,23,8,2003,17,45,1
39165,6,2,23,8,2003,17,20,1
39166,6,3,23,8,2003,17,0,1
39167,6,2,23,8,2003,16,37,1
39168,6,4,23,8,2003,16,37,1
39169,6,2,23,8,2003,16,0,1
39170,6,4,23,8,2003,15,30,1
39171,6,10,23,8,2003,14,58,1
39172,6,2,23,8,2003,12,52,1
39173,6,1,23,8,2003,12,15,1
39174,6,10,23,8,2003,11,37,1
39175,6,6,23,8,2003,10,56,1
39176,6,5,23,8,2003,8,13,1
39177,6,8,23,8,2003,7,23,1
39178,6,5,23,8,2003,3,25,1
39179,6,2,23,8,2003,3,5,1
39180,6,1,23,8,2003,1,49,1
39181,6,2,23,8,2003,0,53,1
39182,5,8,22,8,2003,23,39,1
39183,5,9,22,8,2003,22,33,1
39184,5,10,22,8,2003,21,54,1
39185,5,10,22,8,2003,21,35,1
39186,5,9,22,8,2003,21,30,1
39187,5,3,22,8,2003,20,30,1
39188,5,3,22,8,2003,20,30,1
39189,5,3,22,8,2003,18,58,1
39190,5,2,22,8,2003,18,57,1
39191,5,2,22,8,2003,18,50,1
39192,5,2,22,8,2003,18,50,1
39193,5,8,22,8,2003,18,20,1
39194,5,4,22,8,2003,16,25,1
39195,5,8,22,8,2003,15,15,1
39196,5,10,22,8,2003,15,15,1
39197,5,2,22,8,2003,13,33,1
39198,5,2,22,8,2003,13,27,1
39199,5,10,22,8,2003,12,40,1
39200,5,3,22,8,2003,11,45,1
39201,5,4,22,8,2003,10,0,1
39202,5,10,22,8,2003,9,43,1
39203,5,3,22,8,2003,9,35,1
39204,5,6,22,8,2003,9,1,1
39205,5,6,22,8,2003,9,1,1
39206,5,8,22,8,2003,6,59,1
39207,5,8,22,8,2003,6,59,1
39208,5,2,22,8,2003,3,31,1
39209,4,5,21,8,2003,23,53,1
39210,4,10,21,8,2003,22,54,1
39211,4,10,21,8,2003,21,55,1
39212,4,10,21,8,2003,21,52,1
39213,4,2,21,8,2003,21,45,1
39214,4,2,21,8,2003,21,45,1
39215,4,4,21,8,2003,21,22,1
39216,4,4,21,8,2003,20,45,1
39217,4,2,21,8,2003,20,5,1
39218,4,3,21,8,2003,19,25,1
39219,4,2,21,8,2003,19,16,1
39220,4,4,21,8,2003,18,30,1
39221,4,4,21,8,2003,18,0,1
39222,4,2,21,8,2003,15,43,1
39223,4,2,21,8,2003,15,15,1
39224,4,2,21,8,2003,15,15,1
39225,4,10,21,8,2003,15,5,1
39226,4,2,21,8,2003,14,10,1
39227,4,2,21,8,2003,13,55,1
39228,4,10,21,8,2003,12,51,1
39229,4,4,21,8,2003,12,45,1
39230,4,5,21,8,2003,12,27,1
39231,4,9,21,8,2003,12,15,1
39232,4,10,21,8,2003,11,40,1
39233,4,2,21,8,2003,11,5,1
39234,4,1,21,8,2003,9,59,1
39235,4,3,21,8,2003,9,39,1
39236,4,6,21,8,2003,8,30,1
39237,4,6,21,8,2003,8,30,1
39238,4,10,21,8,2003,3,50,1
39239,4,2,21,8,2003,0,5,1
39240,3,10,20,8,2003,23,54,1
39241,3,10,20,8,2003,22,46,1
39242,3,10,20,8,2003,22,46,1
39243,3,5,20,8,2003,19,50,1
39244,3,8,20,8,2003,17,55,1
39245,3,10,20,8,2003,16,46,1
39246,3,2,20,8,2003,15,30,1
39247,3,2,20,8,2003,14,50,1
39248,3,2,20,8,2003,14,22,1
39249,3,2,20,8,2003,14,1,1
39250,3,4,20,8,2003,13,45,1
39251,3,4,20,8,2003,13,45,1
39252,3,4,20,8,2003,13,1,1
39253,3,10,20,8,2003,12,40,1
39254,3,4,20,8,2003,12,18,1
39255,3,1,20,8,2003,11,0,1
39256,3,2,20,8,2003,10,0,1
39257,3,2,20,8,2003,9,30,1
39258,3,1,20,8,2003,9,25,1
39259,3,4,20,8,2003,8,31,1
39260,3,1,20,8,2003,7,28,1
39261,3,5,20,8,2003,7,2,1
39262,3,5,20,8,2003,7,2,1
39263,3,5,20,8,2003,4,30,1
39264,3,4,20,8,2003,2,14,1
39265,3,8,20,8,2003,0,9,1
39266,2,6,19,8,2003,23,51,1
39267,2,6,19,8,2003,23,51,1
39268,2,1,19,8,2003,23,33,1
39269,2,5,19,8,2003,23,23,1
39270,2,5,19,8,2003,23,14,1
39271,2,10,19,8,2003,22,19,1
39272,2,4,19,8,2003,22,5,1
39273,2,10,19,8,2003,21,42,1
39274,2,10,19,8,2003,20,1,1
39275,2,9,19,8,2003,18,52,1
39276,2,4,19,8,2003,17,56,1
39277,2,2,19,8,2003,17,25,1
39278,2,2,19,8,2003,16,48,1
39279,2,2,19,8,2003,16,40,1
39280,2,10,19,8,2003,16,30,1
39281,2,4,19,8,2003,16,5,1
39282,2,4,19,8,2003,15,30,1
39283,2,5,19,8,2003,15,30,1
39284,2,10,19,8,2003,15,22,1
39285,2,4,19,8,2003,15,1,1
39286,2,8,19,8,2003,14,52,1
39287,2,10,19,8,2003,14,20,1
39288,2,2,19,8,2003,14,5,1
39289,2,2,19,8,2003,14,4,1
39290,2,2,19,8,2003,13,35,1
39291,2,6,19,8,2003,13,30,1
39292,2,2,19,8,2003,13,3,1
39293,2,2,19,8,2003,12,40,1
39294,2,10,19,8,2003,12,2,1
39295,2,3,19,8,2003,11,45,1
39296,2,3,19,8,2003,11,41,1
39297,2,6,19,8,2003,9,45,1
39298,2,2,19,8,2003,9,34,1
39299,2,10,19,8,2003,9,32,1
39300,2,3,19,8,2003,8,51,1
39301,2,5,19,8,2003,7,15,1
39302,2,1,19,8,2003,6,50,1
39303,2,4,19,8,2003,6,38,1
39304,2,10,19,8,2003,3,36,1
39305,2,1,19,8,2003,2,40,1
39306,2,8,19,8,2003,0,39,1
39307,1,10,18,8,2003,23,50,1
39308,1,4,18,8,2003,23,45,1
39309,1,5,18,8,2003,23,19,1
39310,1,2,18,8,2003,21,26,1
39311,1,9,18,8,2003,21,0,1
39312,1,10,18,8,2003,20,50,1
39313,1,5,18,8,2003,19,40,1
39314,1,5,18,8,2003,18,26,1
39315,1,5,18,8,2003,18,26,1
39316,1,10,18,8,2003,18,0,1
39317,1,2,18,8,2003,17,45,1
39318,1,2,18,8,2003,17,11,1
39319,1,3,18,8,2003,17,9,1
39320,1,1,18,8,2003,16,35,1
39321,1,2,18,8,2003,16,19,1
39322,1,3,18,8,2003,14,51,1
