"day","address","location","date","month","year","hour","min","FRAUD"
6,408,2,29,12,2007,18,15,0
2,2803,10,27,5,2008,17,50,0
6,1537,4,30,6,2012,7,16,0
4,6224,8,21,3,2013,12,48,0
7,11405,8,10,8,2014,19,58,0
1,2267,2,1,10,2012,12,0,0
6,4083,4,29,5,2004,12,0,0
5,2448,1,11,1,2008,19,0,0
3,12096,5,6,9,2006,17,22,0
6,22,10,28,11,2009,1,0,0
2,363,2,24,8,2010,20,20,0
2,3629,4,30,9,2008,15,22,0
6,7668,4,14,6,2008,18,54,0
7,982,9,7,10,2012,3,13,0
2,14237,4,25,11,2008,23,25,0
4,136,5,10,8,2006,8,50,0
6,1362,5,24,1,2015,5,25,0
7,2407,8,10,8,2003,14,58,0
6,7764,4,12,7,2008,19,12,0
1,514,5,1,5,2006,22,35,0
4,1275,10,25,12,2014,7,0,0
1,1061,4,26,5,2014,17,11,0
4,1604,2,25,11,2004,17,0,0
1,46,2,19,2,2007,6,52,0
4,13213,4,22,3,2007,17,0,0
5,2249,6,20,2,2004,0,1,0
4,533,2,31,5,2012,18,45,0
5,1254,2,7,10,2005,18,50,0
2,7896,3,23,8,2005,12,37,0
2,2265,4,24,6,2014,17,59,0
3,3605,8,23,7,2003,22,3,0
2,4881,1,21,7,2009,20,10,0
1,9766,7,20,2,2012,15,0,0
5,1080,8,23,7,2004,13,55,0
2,125,2,29,11,2005,9,40,0
3,1091,10,4,5,2005,8,45,0
6,11246,9,20,3,2004,20,40,0
2,2041,10,28,12,2010,18,0,0
2,2847,9,6,8,2013,12,31,0
3,9814,5,14,10,2009,12,49,0
5,2192,10,4,5,2012,22,50,0
4,4122,1,29,5,2003,12,0,0
5,1920,5,6,10,2006,21,30,0
7,7069,5,19,10,2003,12,1,0
1,528,10,13,10,2008,6,53,0
4,6540,4,11,7,2013,15,21,0
4,2091,2,26,8,2010,13,40,0
2,702,10,12,6,2012,11,7,0
3,1481,5,18,2,2015,22,58,0
4,5736,9,3,9,2009,17,7,0
4,2894,5,4,5,2006,22,15,0
1,1524,3,8,12,2014,18,0,0
1,545,3,27,4,2015,16,30,0
6,8396,5,3,5,2008,4,26,0
4,3224,2,12,7,2012,3,55,0
2,14425,4,13,11,2007,11,6,0
5,8426,3,10,12,2004,17,30,0
1,11455,4,26,12,2005,22,45,0
4,2866,9,19,2,2004,15,30,0
5,7942,5,11,1,2013,13,40,0
1,9702,7,21,7,2003,15,30,0
2,1581,6,9,7,2013,13,30,0
1,5702,8,14,4,2003,21,30,0
5,1790,1,9,4,2010,14,0,0
1,474,9,25,1,2010,13,0,0
4,5801,1,16,10,2003,8,20,0
4,4674,5,18,11,2010,14,0,0
6,2016,6,12,7,2014,15,14,0
5,3290,4,30,5,2008,15,0,0
2,7159,5,3,4,2012,22,0,0
6,408,2,24,3,2007,17,0,0
5,1080,8,12,11,2004,15,0,0
2,743,1,24,1,2012,9,37,0
7,3884,2,13,2,2011,18,30,0
3,9317,3,27,7,2005,13,25,0
2,5256,2,1,10,2013,20,20,0
4,15091,9,19,4,2012,17,30,0
7,685,5,21,9,2014,12,40,0
6,5047,2,15,5,2004,23,0,0
6,3109,4,8,3,2014,7,30,0
4,11,10,22,9,2011,17,40,0
2,3034,5,3,5,2005,15,30,0
4,12,5,7,10,2010,19,0,0
7,866,1,28,12,2014,1,30,0
5,4419,6,17,10,2014,15,30,0
2,13923,4,31,5,2011,20,30,0
2,6251,9,12,10,2004,7,50,0
6,10020,4,9,2,2008,12,0,0
2,6016,8,14,12,2010,15,0,0
3,4560,4,30,10,2013,17,15,0
5,1812,3,14,12,2012,15,30,0
7,374,8,1,11,2009,0,30,0
7,999,1,2,12,2012,2,12,0
1,125,2,28,11,2011,22,10,0
4,6618,6,25,8,2005,20,49,0
5,2583,2,18,5,2012,9,21,0
6,346,1,30,7,2011,19,49,0
7,12946,7,9,5,2010,12,0,0
1,957,2,5,3,2007,7,34,0
1,3199,4,25,6,2012,21,0,0
7,945,6,27,2,2011,20,19,0
5,2025,1,30,5,2003,15,30,0
2,559,6,18,10,2011,17,30,0
4,1182,5,17,11,2005,20,36,0
4,643,4,21,3,2013,9,23,0
2,1214,10,22,1,2008,4,3,0
2,7509,8,20,1,2015,19,0,0
5,13213,4,20,5,2005,16,0,0
1,416,3,5,3,2007,17,45,0
1,3396,10,19,1,2009,14,39,0
7,608,2,25,8,2013,20,18,0
2,2988,3,4,4,2006,15,45,0
6,7622,2,3,5,2003,0,30,0
5,559,6,28,11,2003,19,39,0
4,8630,2,24,7,2003,9,0,0
6,771,1,3,5,2014,22,20,0
1,2868,7,8,12,2003,7,30,0
6,1091,10,23,2,2008,12,25,0
2,7903,2,9,12,2003,20,52,0
4,141,6,29,5,2014,19,49,0
4,125,2,20,10,2011,15,0,0
4,12833,4,15,5,2008,23,30,0
4,125,2,11,12,2014,16,39,0
6,1800,1,12,3,2011,12,0,0
6,17850,9,19,9,2009,23,0,0
3,1395,6,15,9,2004,1,26,0
5,13641,6,19,4,2013,18,0,0
1,4925,1,30,10,2006,0,1,0
4,1314,2,4,9,2003,14,45,0
6,981,2,8,2,2014,19,0,0
6,8838,1,24,2,2007,17,15,0
4,502,5,6,10,2011,16,30,0
6,8352,3,17,11,2007,23,52,0
3,403,7,1,10,2014,22,0,0
6,1002,8,10,9,2011,23,6,0
1,125,2,6,3,2006,0,1,0
6,286,3,30,5,2009,20,1,0
2,1032,7,5,9,2006,22,0,0
2,19047,8,17,2,2004,23,0,0
2,1021,4,9,12,2003,12,15,0
5,363,2,30,5,2008,12,30,0
3,2341,5,14,11,2007,1,30,0
6,2165,9,18,9,2004,0,1,0
4,1297,1,30,10,2008,13,40,0
6,5702,8,5,9,2009,23,11,0
6,4696,1,16,6,2007,12,30,0
4,1012,4,26,11,2009,11,0,0
4,4690,3,11,8,2005,23,0,0
4,8223,2,6,5,2010,10,0,0
5,10845,4,23,4,2010,7,30,0
3,10240,5,22,1,2014,15,0,0
3,1567,5,11,7,2012,6,0,0
2,720,5,1,4,2008,18,20,0
1,17047,3,10,5,2004,0,1,0
5,408,2,19,9,2008,16,0,0
7,15644,4,20,5,2012,14,30,0
6,3205,1,4,6,2005,2,11,0
7,5757,7,28,11,2004,17,30,0
6,36,2,12,12,2009,17,14,0
6,959,10,3,11,2007,19,10,0
3,3650,9,18,5,2011,12,52,0
6,97,2,12,7,2014,23,16,0
1,657,8,5,4,2010,17,0,0
5,3996,9,16,4,2004,21,15,0
5,232,4,25,7,2014,0,1,0
4,894,7,5,2,2004,18,0,0
6,4288,1,8,3,2014,10,41,0
3,11804,1,23,7,2014,11,50,0
1,4270,6,4,2,2013,22,30,0
3,551,5,19,9,2012,18,20,0
5,323,9,25,3,2011,18,20,0
6,714,2,7,3,2009,17,48,0
4,144,4,4,5,2006,12,25,0
5,451,2,23,3,2012,21,55,0
6,2490,3,5,4,2008,0,1,0
2,2030,6,13,7,2010,22,30,0
1,88,2,2,2,2015,11,0,0
5,10145,3,16,5,2014,10,0,0
4,4627,8,21,4,2011,7,45,0
3,3688,10,11,1,2012,19,0,0
3,4684,5,22,3,2006,12,48,0
4,1565,5,18,5,2006,12,55,0
5,4096,3,6,10,2006,21,0,0
5,1552,1,6,5,2011,20,40,0
2,504,4,18,10,2005,14,26,0
3,38,10,8,9,2010,0,30,0
2,1091,10,13,11,2012,20,30,0
7,7065,5,26,3,2006,16,45,0
7,21989,1,7,3,2004,2,10,0
2,3376,10,2,4,2013,0,14,0
5,5646,5,28,5,2004,17,15,0
1,2343,9,7,7,2008,12,0,0
3,9450,5,21,1,2004,17,0,0
7,2881,5,12,8,2007,16,11,0
1,8687,4,19,3,2007,16,0,0
4,1976,5,8,1,2009,15,0,0
5,5552,5,10,8,2007,15,0,0
1,523,5,19,2,2007,21,0,0
2,8193,7,6,2,2007,11,22,0
1,2422,6,10,5,2004,2,10,0
5,10167,3,9,9,2005,1,17,0
5,7918,9,6,10,2006,18,0,0
1,7622,2,17,2,2014,18,0,0
6,5303,6,7,3,2015,12,28,0
5,3329,10,21,9,2007,20,55,0
7,408,2,20,4,2008,17,0,0
2,442,2,8,6,2004,18,45,0
3,125,2,6,10,2010,21,0,0
7,1768,10,9,5,2010,12,12,0
2,9676,8,27,5,2014,13,16,0
1,2179,3,13,6,2005,10,0,0
6,21310,9,8,4,2006,11,31,0
3,4883,7,26,12,2007,3,30,0
4,9535,7,18,4,2013,15,39,0
4,12666,6,11,11,2004,19,0,0
2,125,2,4,8,2009,4,10,0
2,2483,1,2,5,2006,9,30,0
2,896,2,9,8,2005,14,0,0
1,12320,8,9,1,2006,9,20,0
3,281,4,24,7,2013,22,8,0
7,3009,5,18,5,2014,2,10,0
2,11337,4,3,3,2009,11,0,0
5,5782,5,2,7,2010,12,15,0
1,1967,3,20,2,2012,13,9,0
2,22274,1,6,7,2004,16,30,0
2,13229,9,7,8,2007,0,1,0
4,12021,7,26,6,2003,0,1,0
6,665,3,20,3,2004,23,30,0
4,4974,3,13,7,2006,10,0,0
4,9342,9,8,9,2011,7,15,0
7,1752,3,4,11,2007,4,47,0
6,7953,5,18,9,2004,14,42,0
5,9596,6,4,11,2005,16,0,0
1,896,2,19,1,2015,18,0,0
2,6763,8,3,2,2009,17,0,0
1,423,6,19,3,2012,21,0,0
4,7961,8,2,10,2003,10,44,0
4,7928,4,21,2,2013,18,10,0
5,2600,9,9,1,2015,21,28,0
1,772,10,8,8,2005,12,0,0
7,363,2,29,6,2014,14,32,0
5,18844,3,11,2,2011,20,0,0
4,1620,10,29,12,2011,16,14,0
3,17981,4,29,10,2003,12,20,0
7,501,4,9,5,2010,4,17,0
2,5450,4,29,6,2010,14,0,0
4,186,10,2,9,2004,15,50,0
2,7039,1,31,8,2004,23,30,0
1,708,1,15,4,2013,14,6,0
2,2854,8,9,12,2003,13,0,0
4,5267,3,11,8,2011,20,10,0
3,1291,1,14,11,2007,18,0,0
3,18323,9,14,6,2006,9,50,0
7,9749,9,17,6,2007,8,32,0
6,7144,1,9,4,2005,21,0,0
5,6879,3,23,1,2015,21,25,0
3,5241,5,16,4,2008,17,15,0
4,2092,7,14,10,2004,0,3,0
3,344,7,8,7,2009,1,30,0
5,1674,8,18,9,2009,16,0,0
3,2462,2,7,8,2013,12,0,0
3,3840,7,19,3,2014,15,11,0
7,2025,10,14,12,2014,22,30,0
4,1361,5,17,4,2003,16,40,0
7,3906,5,20,11,2011,3,30,0
1,9855,6,14,10,2013,17,39,0
3,4893,3,2,6,2010,9,0,0
4,5490,9,30,10,2003,19,25,0
4,408,2,27,1,2005,15,20,0
2,13049,9,7,12,2004,9,0,0
5,5551,8,8,3,2013,18,0,0
5,9279,7,6,2,2004,0,50,0
1,1533,5,18,8,2003,22,30,0
4,4876,3,7,2,2013,17,0,0
2,877,2,31,5,2005,12,10,0
6,4824,4,16,1,2010,15,0,0
2,2156,2,7,3,2006,0,41,0
7,3604,4,18,5,2014,20,24,0
2,125,2,15,10,2013,13,30,0
5,1095,5,18,4,2003,13,0,0
1,707,1,11,5,2015,10,3,0
1,1809,10,22,2,2010,14,45,0
6,156,2,27,8,2005,19,0,0
3,501,4,14,11,2007,14,45,0
7,1057,8,11,9,2011,18,55,0
1,1035,3,21,12,2009,19,35,0
7,713,4,1,8,2010,2,10,0
6,6917,4,19,5,2012,15,51,0
7,445,2,14,1,2007,5,38,0
1,4031,3,9,1,2006,9,30,0
4,1540,6,7,9,2006,8,40,0
4,4933,8,21,8,2014,13,10,0
3,766,8,26,11,2003,23,50,0
1,189,2,1,10,2012,21,0,0
6,2911,10,4,12,2010,12,5,0
2,146,10,16,10,2012,13,10,0
7,1721,2,14,11,2004,1,0,0
1,1406,4,24,12,2012,16,0,0
7,22419,5,10,8,2003,13,30,0
1,9228,4,24,11,2014,14,0,0
4,2420,8,25,11,2004,12,0,0
3,335,4,26,5,2004,16,0,0
7,2125,5,1,8,2010,15,0,0
5,138,2,29,6,2007,0,23,0
2,6357,5,28,4,2009,12,17,0
7,8739,8,16,12,2012,18,45,0
3,772,10,29,10,2003,22,26,0
5,138,2,25,7,2008,1,40,0
4,10744,6,1,5,2014,6,30,0
4,169,8,12,7,2007,17,45,0
5,12672,8,3,10,2003,17,0,0
7,4118,7,4,5,2003,22,30,0
2,11182,5,30,9,2003,14,20,0
3,403,7,23,8,2006,10,30,0
1,4430,1,12,5,2014,9,50,0
2,125,2,10,7,2012,10,15,0
4,2911,10,9,1,2014,22,0,0
1,5271,5,22,3,2010,18,30,0
3,2909,2,13,12,2006,1,37,0
1,403,7,10,11,2014,10,15,0
6,83,2,4,6,2011,0,1,0
2,223,10,3,3,2009,0,39,0
3,3892,2,15,10,2014,7,0,0
1,974,8,22,12,2003,13,50,0
1,1214,10,8,12,2008,17,13,0
7,12972,9,26,9,2010,23,30,0
2,2854,8,27,10,2009,8,30,0
5,16701,9,7,9,2012,8,42,0
6,1777,5,5,5,2007,17,48,0
7,3973,4,1,7,2012,22,35,0
6,7039,1,19,5,2007,20,50,0
7,3785,4,22,10,2006,12,53,0
6,23021,3,14,6,2003,9,30,0
2,8003,9,6,1,2015,17,0,0
2,125,2,26,7,2011,10,30,0
4,125,2,11,12,2014,18,10,0
5,2693,1,20,9,2013,16,0,0
6,15274,3,10,1,2004,23,0,0
5,4828,3,2,12,2005,10,56,0
2,8462,9,10,1,2006,10,0,0
5,8828,7,30,7,2010,7,0,0
6,921,2,14,8,2010,22,0,0
1,10951,8,23,6,2003,7,6,0
1,1524,3,28,11,2011,15,0,0
4,957,2,7,4,2005,21,50,0
5,1991,10,22,2,2008,20,0,0
1,1218,2,8,6,2009,2,59,0
7,4156,4,6,9,2009,14,0,0
6,2911,10,16,5,2009,17,53,0
4,2295,2,11,12,2003,10,30,0
6,2446,8,18,4,2009,22,24,0
5,6357,5,14,1,2011,15,0,0
4,15291,9,21,9,2006,11,0,0
7,3966,2,28,12,2014,23,0,0
3,2385,4,28,4,2004,17,50,0
2,6787,3,11,7,2006,17,0,0
5,9033,5,24,7,2009,15,6,0
1,15315,3,19,2,2007,10,30,0
6,18598,3,17,4,2004,21,39,0
1,10275,5,12,5,2014,16,39,0
4,4981,9,10,8,2006,12,0,0
2,17055,8,30,10,2012,8,30,0
2,6302,4,23,12,2014,13,50,0
2,2862,10,27,10,2009,13,30,0
2,6839,5,5,8,2003,17,30,0
4,2630,5,6,9,2012,15,30,0
4,6143,1,21,8,2014,14,30,0
6,7218,3,24,1,2015,19,0,0
1,15837,8,22,11,2004,11,30,0
3,5004,5,1,10,2008,13,19,0
2,133,3,19,4,2005,13,0,0
5,10602,1,4,5,2012,8,50,0
4,2345,3,18,9,2008,9,0,0
5,4026,8,30,10,2009,18,0,0
5,468,2,18,10,2013,11,7,0
7,2236,4,24,3,2013,15,11,0
6,2318,4,21,2,2015,10,10,0
2,1405,10,3,4,2007,18,0,0
2,166,10,28,11,2006,14,30,0
7,4116,7,1,1,2012,13,35,0
5,125,2,16,6,2006,16,20,0
1,408,2,23,1,2012,14,30,0
2,9766,7,2,3,2004,15,30,0
5,3558,2,29,7,2005,0,1,0
7,10013,2,29,6,2014,13,0,0
3,14067,7,1,6,2005,16,45,0
4,4031,3,20,3,2003,1,13,0
3,5557,3,21,3,2007,21,41,0
5,2239,7,30,11,2007,19,30,0
5,2810,2,1,11,2013,19,32,0
5,1396,5,23,4,2010,14,52,0
1,3987,9,21,7,2003,21,4,0
6,18900,7,15,1,2011,0,50,0
7,5230,2,12,9,2010,0,30,0
1,4295,3,15,5,2006,17,33,0
7,1897,1,13,7,2014,23,30,0
1,1818,5,27,10,2008,22,0,0
7,330,5,23,3,2003,15,30,0
2,8381,9,14,10,2008,5,30,0
1,10156,4,2,5,2011,16,30,0
2,1919,8,30,3,2004,12,0,0
2,530,8,28,10,2003,12,30,0
7,1115,1,30,7,2006,1,32,0
3,2244,7,21,9,2005,9,30,0
1,5554,2,22,11,2004,0,15,0
7,9606,8,16,7,2006,23,10,0
5,10256,1,24,1,2003,9,19,0
1,784,2,20,12,2004,16,40,0
4,2986,3,14,7,2011,15,0,0
3,56,2,17,10,2012,19,45,0
7,3630,10,16,12,2012,23,0,0
3,3994,8,1,4,2015,12,0,0
5,392,4,26,8,2011,22,56,0
1,37,2,13,6,2005,12,45,0
4,1996,2,5,3,2015,21,0,0
1,1525,4,3,3,2014,12,0,0
5,93,7,30,12,2005,16,0,0
4,2740,2,20,3,2003,20,0,0
3,4878,2,22,7,2009,9,30,0
5,5127,8,25,3,2005,22,15,0
7,6711,5,7,3,2004,23,26,0
2,1268,9,27,5,2003,4,15,0
4,6787,3,5,9,2013,8,0,0
1,4754,5,11,6,2007,9,45,0
3,511,4,21,3,2007,15,35,0
5,1588,9,17,6,2005,19,30,0
4,2757,2,26,6,2003,20,4,0
3,1341,7,22,1,2014,13,45,0
3,859,1,15,6,2011,3,16,0
6,2331,8,14,1,2006,11,45,0
2,129,2,16,10,2007,9,3,0
5,2682,6,3,4,2009,18,14,0
4,497,8,15,11,2007,0,1,0
5,2868,7,3,11,2006,15,30,0
3,3349,3,30,10,2013,16,30,0
1,2140,2,2,9,2013,14,30,0
1,8436,2,15,9,2003,19,35,0
6,1116,2,3,5,2008,0,28,0
5,4991,4,11,2,2011,23,50,0
2,167,5,27,5,2008,12,0,0
6,14404,6,14,12,2013,9,43,0
1,5044,9,2,10,2006,15,30,0
6,7783,4,10,7,2004,23,30,0
7,1267,5,5,4,2009,11,55,0
5,1722,2,11,1,2008,12,0,0
7,2494,4,31,7,2011,10,0,0
6,628,8,12,7,2003,21,41,0
6,232,4,10,1,2004,19,0,0
2,2964,8,13,7,2010,23,0,0
4,3588,7,29,5,2014,14,30,0
1,2564,5,27,6,2005,0,35,0
2,10571,4,1,9,2009,21,31,0
2,12199,8,23,11,2004,16,39,0
2,3572,9,8,1,2013,13,50,0
7,1401,1,7,9,2014,15,0,0
5,53,1,3,4,2009,9,0,0
4,125,2,28,12,2006,19,40,0
5,2581,9,26,8,2005,0,39,0
4,363,2,3,6,2010,10,56,0
7,146,10,8,2,2009,17,59,0
6,931,1,28,8,2010,15,0,0
7,411,3,26,3,2006,10,40,0
3,9046,5,3,9,2014,3,0,0
6,1300,6,1,11,2003,22,8,0
1,408,2,9,1,2012,17,57,0
5,125,2,11,6,2004,0,1,0
3,158,2,18,2,2009,21,10,0
1,2099,5,27,4,2015,18,40,0
5,1584,5,4,5,2007,23,0,0
6,2586,2,19,9,2009,7,15,0
6,77,10,6,4,2013,3,0,0
7,538,8,19,12,2010,10,30,0
7,7745,4,6,9,2009,17,25,0
2,7774,7,20,9,2011,21,52,0
2,923,1,4,2,2014,15,0,0
5,15354,2,28,6,2013,16,1,0
2,9691,6,9,2,2010,23,0,0
3,3127,1,27,5,2009,9,0,0
1,1042,3,31,3,2003,21,20,0
4,3752,5,22,3,2012,15,30,0
6,37,2,27,1,2007,8,0,0
4,4701,5,19,3,2015,19,0,0
3,10770,6,9,12,2009,1,11,0
4,16126,2,25,11,2004,2,0,0
1,21764,2,7,6,2004,21,17,0
4,1366,10,14,11,2013,15,30,0
7,1896,9,19,9,2004,20,0,0
5,146,10,7,3,2003,18,16,0
2,2371,10,1,11,2005,13,0,0
3,28,4,2,9,2009,0,1,0
7,4899,3,7,3,2004,16,0,0
4,15250,4,12,7,2007,11,16,0
7,14507,7,3,7,2011,4,48,0
4,883,9,11,12,2008,18,54,0
2,2159,10,24,1,2012,12,55,0
6,1588,9,16,7,2005,14,35,0
2,9332,7,5,8,2008,12,0,0
3,10714,2,26,1,2005,2,17,0
6,17371,8,28,7,2007,20,0,0
5,5941,4,25,6,2004,6,45,0
2,18278,5,1,11,2011,8,0,0
1,3481,6,20,7,2009,8,0,0
1,631,2,13,10,2014,12,15,0
6,365,1,10,9,2011,0,25,0
6,870,4,10,1,2004,22,14,0
7,1593,2,24,8,2014,23,26,0
3,125,2,14,7,2010,0,1,0
7,3300,4,9,10,2011,16,0,0
1,4593,2,20,1,2003,19,20,0
3,3396,10,12,12,2007,14,10,0
5,102,10,21,3,2008,9,46,0
3,11247,3,19,9,2012,4,25,0
3,292,5,16,11,2011,14,30,0
7,7990,5,26,3,2006,13,0,0
3,232,4,7,7,2004,13,52,0
5,8432,6,13,6,2014,12,0,0
5,1156,8,13,12,2013,0,30,0
5,73,7,6,3,2015,19,30,0
7,18,10,11,7,2004,13,38,0
5,644,1,25,7,2003,7,5,0
5,1092,9,4,5,2007,11,0,0
5,554,10,30,5,2014,0,31,0
4,1224,1,13,1,2011,1,30,0
2,1393,10,5,2,2008,18,12,0
7,455,2,8,8,2004,20,45,0
7,4881,1,30,1,2005,1,0,0
2,2909,2,11,11,2003,2,45,0
1,1855,8,19,9,2011,21,39,0
7,2380,2,26,8,2012,18,0,0
4,1042,3,10,6,2004,20,30,0
3,7417,2,14,5,2003,17,0,0
6,638,4,21,3,2009,12,0,0
6,242,10,21,10,2006,10,0,0
3,3127,1,8,3,2006,0,1,0
1,15064,4,28,11,2005,21,30,0
1,125,2,28,5,2007,14,44,0
7,18774,4,16,5,2004,7,30,0
1,3304,2,13,4,2015,3,21,0
3,7004,1,19,3,2003,17,14,0
1,20298,9,21,2,2005,19,30,0
3,402,4,14,5,2003,18,30,0
7,704,2,25,2,2007,10,0,0
5,2427,5,14,7,2006,8,0,0
5,9023,8,4,11,2011,19,0,0
5,7433,3,12,12,2014,10,0,0
7,501,4,4,11,2012,20,38,0
5,2030,6,13,6,2008,15,5,0
7,150,10,7,10,2007,23,3,0
4,5971,4,9,8,2007,3,0,0
7,647,5,12,1,2014,16,15,0
6,234,6,12,7,2003,19,55,0
3,7774,7,5,9,2012,18,14,0
7,5838,6,22,4,2012,2,0,0
1,8405,9,6,1,2003,17,30,0
1,4880,2,13,6,2011,14,29,0
6,6678,8,7,2,2015,10,1,0
4,1951,2,6,3,2014,13,40,0
1,594,8,24,6,2013,13,0,0
3,16804,2,18,4,2012,13,0,0
5,3491,4,12,12,2008,18,18,0
5,1160,1,26,12,2014,14,40,0
1,3598,8,9,7,2012,18,30,0
2,408,2,26,12,2006,12,0,0
5,213,4,14,11,2003,12,29,0
2,3937,4,14,5,2013,21,0,0
7,8833,10,30,11,2003,11,2,0
5,501,4,18,10,2013,10,10,0
5,28,4,2,11,2012,20,51,0
7,990,1,19,6,2011,17,25,0
4,2881,5,5,10,2006,13,5,0
2,188,5,12,1,2010,15,42,0
2,14515,5,21,2,2006,9,25,0
6,1938,3,25,1,2014,22,0,0
2,7596,4,5,8,2008,10,30,0
4,10132,9,16,10,2014,17,0,0
5,2097,3,1,6,2007,8,15,0
3,213,4,5,3,2008,2,20,0
4,1520,5,20,8,2009,4,10,0
5,1581,6,6,9,2013,11,0,0
7,435,10,27,2,2011,3,45,0
3,5244,5,27,11,2013,1,20,0
7,18,10,13,1,2008,17,30,0
7,4432,2,4,10,2009,15,59,0
6,433,8,26,1,2008,12,30,0
5,11608,9,18,9,2009,0,10,0
1,7704,1,7,6,2004,10,0,0
2,9152,4,24,6,2014,12,0,0
5,213,4,23,3,2012,21,36,0
6,16703,5,1,11,2003,18,0,0
3,511,4,6,2,2008,2,10,0
1,2106,6,13,6,2005,19,20,0
3,13193,3,16,4,2014,18,45,0
6,2441,1,7,4,2007,0,1,0
2,1752,3,23,3,2010,14,50,0
4,6660,3,22,3,2012,23,0,0
3,3980,8,10,12,2014,16,30,0
5,4548,7,20,3,2015,23,15,0
2,2622,2,29,4,2008,11,0,0
1,125,2,25,7,2005,9,30,0
6,125,2,13,8,2005,17,40,0
3,2842,10,9,8,2006,1,1,0
6,5017,2,30,5,2009,22,1,0
6,15787,7,13,3,2010,14,23,0
4,1351,8,19,9,2013,18,30,0
2,784,2,1,9,2009,14,50,0
3,125,2,12,11,2003,16,0,0
6,351,7,4,4,2009,14,50,0
1,631,2,23,1,2012,14,7,0
3,5600,5,2,5,2012,11,4,0
6,8185,4,15,5,2004,17,45,0
2,2622,2,23,11,2004,14,0,0
4,3120,7,29,5,2003,15,59,0
3,2462,2,22,12,2004,17,54,0
4,4718,7,12,1,2012,13,30,0
3,22066,6,17,9,2003,18,0,0
6,1680,5,11,1,2003,7,40,0
7,1345,1,7,10,2012,22,0,0
7,6324,7,13,12,2009,19,0,0
5,320,1,19,9,2003,21,21,0
3,1991,10,18,2,2009,11,2,0
2,8738,2,19,10,2010,13,0,0
2,4479,5,11,11,2003,15,30,0
6,4834,2,2,6,2012,16,35,0
5,9088,8,28,1,2011,15,0,0
4,2271,10,1,5,2003,21,58,0
4,6978,7,29,5,2008,21,17,0
2,1388,8,22,7,2014,20,0,0
4,2894,5,21,4,2011,14,21,0
1,14229,9,10,12,2007,0,30,0
7,1091,10,22,9,2013,15,40,0
4,893,10,30,4,2009,20,44,0
6,839,6,27,12,2008,19,36,0
1,12152,5,14,5,2007,23,30,0
1,5837,4,2,3,2015,7,45,0
3,504,4,13,7,2005,2,25,0
7,1954,10,21,10,2007,12,11,0
7,2616,1,4,12,2005,12,0,0
2,213,4,8,7,2008,22,7,0
3,3376,10,26,5,2004,14,25,0
7,1017,3,24,8,2008,13,45,0
5,2887,2,9,8,2013,12,21,0
2,17298,7,4,8,2009,13,38,0
2,1214,10,24,8,2010,16,10,0
4,2434,6,18,10,2012,6,30,0
7,213,4,5,4,2009,18,51,0
1,772,10,6,1,2003,18,0,0
3,11435,3,27,12,2006,8,45,0
2,6243,5,3,2,2015,12,11,0
3,1703,5,23,3,2005,17,51,0
5,408,2,26,7,2013,23,30,0
7,12641,2,16,7,2006,0,30,0
3,5064,3,13,7,2011,10,56,0
4,8458,9,13,5,2004,10,22,0
6,2891,5,24,3,2007,0,45,0
3,5145,8,23,3,2005,18,0,0
2,1353,4,7,1,2003,9,49,0
5,125,2,11,7,2014,11,18,0
4,9492,7,12,1,2006,17,0,0
3,7886,4,26,1,2005,9,52,0
4,907,6,22,8,2013,14,21,0
2,2439,2,3,5,2011,23,30,0
6,8166,4,18,11,2006,21,0,0
7,1567,5,15,8,2010,16,19,0
5,2911,10,15,10,2004,11,30,0
2,3806,5,17,3,2009,17,15,0
5,15701,5,1,10,2004,21,0,0
5,8352,3,27,11,2009,7,0,0
5,15293,9,13,7,2007,9,0,0
2,1233,4,7,1,2003,3,38,0
3,821,10,4,5,2005,19,30,0
4,549,4,24,2,2005,13,50,0
3,8101,4,8,1,2014,22,54,0
6,911,10,13,12,2014,21,11,0
5,7360,6,26,2,2010,20,0,0
2,94,1,9,12,2003,15,5,0
4,1220,10,7,4,2011,3,25,0
3,7423,1,28,4,2004,7,0,0
6,5515,3,13,12,2008,20,15,0
7,840,5,4,11,2007,13,0,0
5,7104,6,15,7,2005,23,30,0
1,8024,8,14,4,2003,17,22,0
6,19413,6,27,3,2010,22,0,0
5,2156,2,7,9,2012,22,0,0
4,1567,5,23,2,2012,16,10,0
7,357,4,10,8,2003,21,16,0
5,3644,1,14,5,2004,23,0,0
3,213,4,6,8,2008,17,41,0
5,283,10,11,1,2008,17,30,0
7,5727,9,10,4,2005,19,0,0
5,957,2,23,9,2011,17,40,0
4,3721,8,6,10,2005,19,30,0
1,6916,4,11,11,2013,3,0,0
5,19260,3,2,7,2010,22,30,0
3,10393,3,25,6,2008,17,0,0
3,2813,8,25,12,2013,21,30,0
7,6826,7,23,3,2008,15,10,0
3,8996,8,24,2,2010,7,30,0
3,3796,3,11,1,2012,5,0,0
7,15922,6,20,5,2012,15,0,0
6,4471,3,23,2,2008,8,6,0
2,2622,2,13,11,2007,2,51,0
2,6338,6,24,1,2012,1,30,0
4,606,1,8,1,2004,1,30,0
1,468,2,12,4,2004,20,5,0
5,93,7,4,10,2013,18,30,0
6,428,4,3,12,2011,9,0,0
1,1775,4,19,3,2012,18,38,0
2,4627,8,25,11,2008,0,45,0
