"day","address","location","date","month","year","hour","min","PROSTITUTION"
1,125,2,20,1,2014,0,1,0
2,1220,10,20,9,2011,19,55,0
6,12601,8,22,5,2010,19,3,0
5,2627,2,20,9,2013,23,0,0
4,12104,5,10,3,2005,23,15,0
6,14903,8,8,10,2005,23,31,0
4,803,6,11,2,2010,7,0,0
6,365,1,25,1,2014,11,22,0
2,156,2,5,8,2008,2,16,0
2,608,2,3,8,2004,2,15,0
3,5574,3,31,10,2012,18,0,0
5,3182,1,14,7,2006,10,0,0
6,2589,4,31,5,2008,1,15,0
7,363,2,6,10,2013,18,30,0
6,1108,4,6,4,2013,19,0,0
6,6915,7,2,10,2004,21,47,0
4,10113,9,16,10,2014,22,20,0
5,1157,2,27,6,2008,15,30,0
6,7543,7,30,10,2004,18,0,0
6,3334,5,9,9,2006,22,3,0
3,1254,2,25,7,2012,19,40,0
7,8259,4,11,3,2007,11,50,0
4,11622,9,10,2,2005,11,30,0
2,877,2,10,1,2006,15,30,0
4,3015,6,20,2,2003,15,50,0
2,1231,5,27,4,2004,22,0,0
4,5111,4,29,7,2010,4,40,0
4,363,2,19,10,2006,17,25,0
1,8691,4,11,6,2012,18,0,0
7,2754,1,27,7,2014,0,50,0
3,1796,3,29,4,2015,10,45,0
4,5220,5,25,3,2010,17,0,0
2,16123,9,27,7,2010,13,35,0
3,22054,2,26,11,2003,9,35,0
3,831,4,8,12,2004,18,0,0
3,14447,7,24,2,2010,6,40,0
6,6316,9,5,4,2003,20,30,0
6,4117,9,10,9,2005,14,0,0
6,5785,4,28,6,2003,7,50,0
2,1431,10,28,6,2011,23,25,0
7,631,2,10,3,2013,15,30,0
7,4726,10,13,3,2005,23,30,0
3,1350,3,25,8,2010,0,45,0
3,4140,10,20,8,2003,15,22,0
1,9741,5,30,9,2013,21,0,0
6,851,3,21,3,2009,12,0,0
4,8707,9,27,6,2013,22,0,0
1,2392,3,17,9,2012,1,20,0
6,9554,6,23,8,2014,19,0,0
5,1500,4,13,7,2012,8,24,0
5,11766,6,23,9,2011,13,25,0
6,158,2,11,12,2004,18,0,0
3,6711,5,11,12,2013,15,30,0
3,1242,5,29,9,2004,19,0,0
6,511,4,21,4,2012,19,0,0
7,233,8,27,12,2009,19,38,0
4,2706,10,21,10,2010,14,5,0
2,3153,6,11,1,2011,2,0,0
1,2382,1,30,5,2005,5,45,0
1,1780,4,4,10,2010,0,1,0
6,1399,10,30,6,2007,12,59,0
2,1245,10,26,11,2013,13,45,0
7,198,1,26,2,2006,5,0,0
2,3428,3,28,6,2005,17,59,0
7,2391,2,19,4,2015,0,45,0
3,8700,5,14,10,2009,18,0,0
1,2059,9,1,3,2004,12,30,0
4,6517,5,30,10,2008,15,0,0
1,13253,4,16,5,2005,18,45,0
5,4053,9,2,6,2006,3,40,0
2,8970,4,9,1,2007,11,4,0
7,979,4,4,12,2011,22,25,0
2,9244,3,13,5,2003,15,30,0
3,6949,6,7,1,2015,15,1,0
3,872,2,27,6,2012,15,47,0
6,7275,9,5,9,2009,13,0,0
4,6934,5,17,5,2007,19,0,0
2,102,10,27,7,2010,16,1,0
2,4106,9,28,6,2005,20,0,0
4,269,1,9,3,2006,7,30,0
2,1220,10,10,1,2012,6,54,0
3,3717,6,1,6,2005,4,40,0
1,291,4,1,5,2006,18,0,0
2,755,4,13,5,2014,15,10,0
4,76,5,13,12,2012,22,0,0
5,1002,8,5,9,2008,12,19,0
2,6078,2,14,5,2013,16,50,0
5,4807,5,3,5,2013,18,50,0
2,408,2,5,2,2013,11,59,0
6,4907,8,16,5,2009,18,30,0
7,9878,9,20,5,2012,15,18,0
4,4876,3,10,2,2011,9,30,0
5,501,4,21,10,2005,19,9,0
1,16255,3,1,4,2013,12,0,0
7,10461,3,27,7,2014,5,52,0
6,6438,4,25,1,2003,13,30,0
7,13014,7,10,8,2008,2,30,0
7,3961,4,5,10,2008,16,30,0
1,4777,4,31,3,2008,21,0,0
4,2010,5,20,10,2011,3,29,0
4,83,2,31,10,2013,17,10,0
4,1406,4,7,2,2013,9,0,0
1,1216,4,3,8,2009,11,0,0
1,578,2,11,5,2015,19,15,0
6,5102,8,10,1,2015,16,42,0
7,2140,2,15,7,2007,21,30,0
5,3537,4,5,9,2003,22,30,0
6,2660,4,11,2,2012,17,50,0
6,9286,3,10,1,2009,11,0,0
1,571,2,13,12,2010,0,1,0
3,1917,2,17,9,2014,8,42,0
4,12694,3,5,4,2007,11,57,0
3,832,2,20,10,2010,14,15,0
3,5319,2,25,8,2010,17,25,0
2,3609,5,22,8,2006,23,0,0
3,3829,2,3,5,2006,16,0,0
7,4965,7,24,2,2013,14,50,0
3,3796,3,12,12,2007,12,0,0
2,5450,4,19,8,2014,4,58,0
3,1091,10,30,5,2012,18,0,0
7,7039,5,25,2,2007,21,49,0
5,1935,5,21,9,2007,11,45,0
2,361,2,8,2,2005,8,0,0
5,1304,5,7,5,2010,20,0,0
7,1744,6,13,2,2005,15,30,0
1,2904,2,12,6,2006,13,23,0
6,504,4,16,6,2007,11,31,0
3,501,4,27,11,2013,9,45,0
5,430,1,7,9,2012,16,0,0
3,222,5,25,7,2012,1,50,0
3,5470,8,17,10,2007,19,0,0
4,1673,5,10,3,2011,2,24,0
5,2424,2,12,12,2014,23,30,0
5,2508,7,1,7,2011,21,45,0
2,1429,10,4,10,2005,19,30,0
1,872,2,5,1,2004,22,43,0
4,408,2,11,3,2010,22,25,0
5,435,10,29,1,2010,8,46,0
5,125,2,8,8,2008,0,1,0
2,1470,1,8,2,2011,17,55,0
2,8164,4,20,8,2013,9,49,0
4,6092,3,22,4,2010,3,0,0
2,731,2,12,7,2011,20,0,0
2,665,3,29,10,2013,12,0,0
2,1524,3,13,11,2012,8,0,0
7,5531,9,8,2,2009,19,47,0
6,10578,3,9,8,2014,11,12,0
4,547,2,20,2,2014,19,0,0
1,1816,2,15,4,2013,15,0,0
2,9841,8,16,9,2003,10,20,0
2,5525,1,13,12,2011,6,0,0
4,657,8,25,8,2011,12,0,0
1,514,5,7,3,2005,16,0,0
6,1225,1,26,1,2013,15,0,0
2,323,9,14,9,2004,16,0,0
1,3165,6,1,9,2003,8,0,0
1,1907,5,8,7,2013,16,15,0
2,11471,7,29,11,2011,21,20,0
4,6168,9,24,7,2014,23,0,0
4,639,9,16,5,2013,12,44,0
6,22557,6,21,2,2004,20,0,0
6,9818,7,12,6,2004,22,37,0
3,10602,1,31,5,2006,13,20,0
1,3112,1,31,10,2005,0,20,0
1,182,4,25,10,2004,16,20,0
3,5241,5,11,6,2003,10,50,0
3,16770,8,9,3,2005,12,15,0
3,2393,8,13,7,2005,16,4,0
5,1399,10,11,3,2005,11,30,0
6,105,5,2,7,2011,18,18,0
4,13168,1,2,11,2006,2,0,0
5,9364,7,14,11,2014,22,0,0
3,1860,2,4,4,2012,0,1,0
4,840,5,3,4,2003,12,0,0
3,4095,7,9,1,2013,16,22,0
6,5800,8,24,9,2011,16,45,0
6,1284,4,29,11,2008,19,0,0
6,11119,7,26,1,2008,8,0,0
7,10999,7,7,11,2010,17,0,0
7,957,2,25,1,2004,4,4,0
2,5653,5,9,3,2010,11,0,0
3,3540,7,6,8,2008,15,0,0
7,1287,2,24,2,2013,19,0,0
4,1973,9,17,11,2011,10,18,0
3,3441,1,21,9,2005,21,0,0
1,653,10,31,8,2009,7,58,0
1,232,4,24,7,2006,8,47,0
3,2126,4,23,12,2009,18,0,0
1,125,2,2,5,2005,9,4,0
6,13298,9,5,4,2014,12,0,0
6,11620,7,24,1,2004,22,0,0
3,157,10,6,4,2011,6,4,0
4,125,2,2,4,2015,10,30,0
6,11570,6,14,1,2012,18,20,0
7,1116,2,1,1,2006,16,0,0
2,268,1,19,3,2013,18,0,0
5,14609,3,9,8,2013,1,0,0
3,21764,2,3,9,2003,21,45,0
2,772,10,2,9,2003,16,15,0
4,17292,9,29,10,2009,0,30,0
7,1074,3,13,1,2008,13,11,0
4,363,2,4,9,2014,14,50,0
7,8805,7,18,5,2008,8,0,0
7,366,10,31,5,2009,10,49,0
6,366,10,23,4,2011,6,57,0
6,3804,6,22,9,2012,1,0,0
3,4348,9,21,3,2007,11,30,0
6,8076,8,6,10,2012,23,0,0
4,1004,1,4,4,2013,6,32,0
1,125,2,25,12,2006,0,30,0
2,7431,9,27,5,2014,22,21,0
4,8446,3,6,9,2012,3,0,0
2,18,10,27,5,2003,12,18,0
6,3708,4,25,8,2012,18,54,0
6,12035,8,20,9,2008,17,0,0
3,125,2,7,9,2005,17,0,0
2,6465,4,2,5,2006,8,45,0
7,7076,8,28,8,2011,16,0,0
7,13,3,27,3,2011,16,10,0
4,908,10,22,9,2011,20,47,0
2,927,1,8,2,2005,20,0,0
4,5598,3,15,10,2009,23,7,0
2,10025,7,1,4,2003,10,30,0
2,22758,3,9,12,2003,10,0,0
5,4195,1,19,9,2014,18,0,0
7,10616,8,21,9,2014,22,0,0
2,5601,6,27,7,2010,15,0,0
5,926,4,18,4,2008,17,48,0
4,361,2,2,12,2010,10,5,0
6,13205,7,13,12,2008,20,30,0
2,18802,8,8,3,2011,9,20,0
4,5260,3,22,1,2009,16,39,0
2,872,2,23,11,2004,13,0,0
5,9259,3,27,11,2009,4,0,0
4,3396,10,7,2,2008,17,35,0
1,501,4,2,3,2015,16,40,0
5,6787,3,23,9,2005,21,0,0
6,872,2,1,11,2003,3,25,0
1,146,10,22,12,2014,20,17,0
6,10405,4,26,3,2011,17,0,0
3,11816,5,23,7,2014,1,49,0
1,435,10,17,9,2007,14,20,0
2,3399,5,30,9,2003,9,15,0
4,5623,6,1,11,2012,14,0,0
5,9902,8,2,10,2009,13,5,0
4,125,2,2,6,2011,0,1,0
3,118,2,13,1,2010,12,30,0
3,872,2,13,12,2006,23,40,0
4,3015,6,29,5,2008,2,50,0
4,10285,4,28,1,2010,8,5,0
2,825,2,18,9,2012,21,9,0
3,10025,7,14,5,2014,10,30,0
5,10856,3,20,9,2013,10,0,0
1,44,6,14,10,2013,19,38,0
4,125,2,13,12,2012,14,0,0
7,2341,5,25,1,2015,15,0,0
7,2391,2,6,4,2003,0,1,0
5,6222,9,1,7,2005,8,0,0
3,401,8,15,4,2009,14,0,0
1,9501,3,16,5,2011,12,30,0
1,3904,3,27,10,2014,19,48,0
3,10946,5,22,2,2006,8,0,0
3,490,2,27,7,2011,10,0,0
5,427,2,28,5,2004,21,54,0
7,10715,6,29,7,2007,14,45,0
1,802,4,6,9,2010,10,2,0
2,14123,5,1,11,2005,17,0,0
5,1619,3,19,11,2010,7,30,0
7,6575,8,8,2,2015,14,0,0
5,13341,1,25,2,2005,17,30,0
5,292,5,23,1,2015,18,0,0
3,3396,10,7,1,2004,20,0,0
1,125,2,16,8,2004,7,30,0
7,18221,3,20,11,2011,13,0,0
1,1615,2,12,6,2006,21,15,0
2,7017,8,20,3,2012,18,29,0
6,11517,3,20,5,2006,21,0,0
4,1679,5,6,9,2007,2,0,0
1,10995,9,17,2,2014,17,30,0
3,451,2,30,5,2012,13,0,0
2,594,8,18,2,2014,17,31,0
6,7429,4,22,3,2008,22,0,0
1,10041,6,3,3,2008,9,15,0
3,1653,3,19,10,2011,0,15,0
2,1692,6,21,8,2012,6,15,0
4,2630,5,23,12,2004,17,36,0
3,12807,6,17,9,2008,16,0,0
4,14554,4,17,4,2008,9,55,0
5,1884,3,15,7,2011,13,11,0
3,9328,9,19,2,2003,5,30,0
1,125,2,13,6,2011,21,31,0
1,15601,7,6,8,2012,21,30,0
7,1224,1,7,9,2003,22,50,0
1,2862,10,5,3,2007,0,55,0
5,435,10,24,9,2010,19,29,0
7,1790,1,6,5,2012,12,30,0
6,817,2,24,1,2009,8,21,0
2,4612,6,5,4,2005,8,0,0
5,489,2,4,4,2008,23,30,0
2,3444,4,16,9,2014,19,0,0
6,125,2,12,3,2011,17,25,0
6,2869,10,6,4,2013,20,47,0
5,1561,1,17,10,2014,19,38,0
4,16524,5,6,10,2005,11,52,0
4,7938,9,12,1,2012,15,30,0
7,9957,7,19,10,2014,23,30,0
6,5515,3,12,3,2011,7,45,0
7,1041,5,1,1,2006,8,0,0
2,213,4,3,2,2009,13,58,0
5,1080,8,10,2,2012,15,0,0
5,8975,5,9,1,2009,19,30,0
4,3860,3,11,6,2009,3,30,0
6,358,6,24,3,2007,2,55,0
7,979,4,8,3,2009,1,4,0
1,152,10,16,3,2009,20,0,0
4,13282,4,14,7,2005,0,10,0
1,4833,1,5,3,2007,5,2,0
7,4152,5,15,7,2007,4,50,0
7,2400,10,9,2,2014,4,25,0
4,975,2,13,5,2004,21,45,0
7,166,10,14,8,2005,13,50,0
2,1366,10,15,9,2009,13,0,0
2,223,10,8,1,2008,18,39,0
6,575,5,4,10,2008,10,0,0
3,18171,1,14,12,2011,7,30,0
4,6149,5,10,1,2013,20,45,0
1,5054,2,15,4,2013,9,8,0
3,7581,7,10,12,2014,1,30,0
6,3035,3,13,8,2011,21,0,0
3,4442,3,17,9,2003,16,21,0
5,8867,7,8,4,2011,17,50,0
3,1004,1,7,1,2009,18,0,0
2,594,8,1,6,2010,17,0,0
4,2204,5,14,5,2009,20,18,0
7,324,1,29,6,2003,11,30,0
5,125,2,28,11,2014,0,1,0
2,2490,3,13,7,2010,16,30,0
5,15847,5,14,6,2013,19,16,0
3,235,4,12,12,2007,19,30,0
2,4870,8,17,2,2004,15,48,0
7,7999,7,28,3,2010,18,0,0
4,18045,7,20,4,2006,12,0,0
1,9275,2,10,5,2004,19,10,0
3,4337,2,16,9,2009,11,30,0
7,3385,9,16,11,2014,23,4,0
4,1527,3,21,10,2010,14,3,0
3,10280,4,2,4,2008,15,33,0
7,15900,5,2,12,2012,1,16,0
4,4380,5,19,8,2004,23,45,0
7,11536,4,28,11,2004,18,46,0
4,4266,1,14,7,2011,22,0,0
5,5052,4,26,2,2010,1,0,0
3,10715,6,21,3,2012,15,7,0
7,3116,1,7,3,2004,19,59,0
6,4994,4,10,2,2007,14,7,0
6,1429,10,30,10,2004,11,58,0
1,10629,1,4,4,2005,17,15,0
1,1525,4,31,3,2008,11,12,0
1,5589,8,16,9,2013,4,0,0
4,648,2,27,11,2008,21,17,0
5,1576,4,14,1,2011,9,30,0
6,17080,8,20,10,2012,15,8,0
3,3126,1,27,11,2013,0,1,0
6,93,7,13,3,2010,12,0,0
5,1116,2,7,9,2012,1,20,0
1,9039,1,17,10,2011,18,40,0
2,232,4,29,9,2009,21,39,0
3,4728,8,29,4,2009,15,0,0
2,73,7,19,4,2005,13,0,0
4,9977,2,20,2,2003,22,0,0
4,366,10,31,5,2012,16,12,0
6,6646,8,5,5,2012,2,30,0
7,4533,2,13,8,2006,13,10,0
7,3426,5,1,12,2013,17,0,0
5,3796,3,2,4,2004,21,30,0
7,979,4,6,10,2013,16,0,0
7,1388,8,10,3,2013,11,0,0
7,3653,9,27,2,2005,18,40,0
5,1407,1,2,4,2004,10,0,0
3,4665,3,30,5,2007,21,0,0
6,9063,9,21,2,2004,1,56,0
5,2886,5,22,2,2013,10,0,0
6,1181,2,8,9,2012,1,25,0
6,5621,4,25,2,2012,22,15,0
5,10717,6,12,12,2008,4,40,0
4,70,10,14,7,2011,22,51,0
5,5115,3,22,8,2014,22,0,0
6,8298,1,29,11,2014,22,0,0
3,2902,5,15,4,2015,23,49,0
3,10874,8,5,10,2011,22,50,0
2,7650,5,8,7,2014,19,30,0
2,3968,1,17,5,2005,23,0,0
7,15160,8,26,8,2007,23,0,0
1,230,1,22,2,2010,15,25,0
4,3376,10,6,9,2012,13,13,0
1,211,5,29,3,2004,19,30,0
5,17687,3,11,2,2005,17,0,0
1,363,2,7,3,2005,18,0,0
5,7977,8,24,8,2012,14,25,0
6,7866,6,26,2,2005,15,0,0
6,6717,1,31,12,2011,23,0,0
6,5124,10,20,10,2012,6,30,0
2,6465,4,10,11,2009,15,27,0
4,1615,2,24,3,2011,2,5,0
5,125,2,13,8,2010,21,0,0
3,3414,10,22,1,2014,19,40,0
6,13,3,27,11,2004,22,18,0
4,5000,5,6,10,2005,15,0,0
6,531,8,15,11,2003,12,0,0
2,1351,8,28,4,2009,16,50,0
6,4022,5,18,6,2005,15,0,0
2,1943,2,19,3,2013,16,38,0
5,9420,3,5,9,2008,3,55,0
5,1029,5,7,8,2009,21,25,0
3,8303,8,23,2,2011,10,0,0
7,14547,9,6,5,2007,20,0,0
2,2987,10,17,4,2012,20,18,0
2,6407,3,14,10,2003,23,16,0
7,4487,3,22,5,2005,15,5,0
1,8181,4,25,6,2007,14,20,0
5,6900,3,14,1,2005,18,0,0
3,8880,2,22,3,2006,15,0,0
3,5785,4,20,4,2011,14,20,0
2,2374,1,27,4,2004,8,20,0
4,2881,5,9,3,2006,18,0,0
2,9097,4,23,11,2004,0,1,0
2,4481,2,2,4,2013,15,15,0
6,83,2,7,3,2009,0,1,0
2,7280,8,29,11,2011,9,30,0
1,11023,7,25,7,2005,11,30,0
5,14717,6,30,5,2008,13,44,0
4,5539,9,26,6,2014,15,30,0
5,5098,5,4,11,2011,18,30,0
3,213,4,6,4,2011,1,30,0
3,2848,2,6,2,2013,0,1,0
5,4676,4,14,11,2003,12,25,0
6,1541,3,16,5,2009,19,0,0
6,46,2,31,12,2011,23,35,0
3,6408,9,17,3,2004,11,0,0
6,213,4,1,12,2012,19,0,0
3,468,2,4,4,2012,13,30,0
7,7926,8,31,7,2011,21,35,0
1,13848,9,20,2,2006,19,50,0
6,8127,3,26,6,2004,11,0,0
7,957,2,7,4,2013,10,54,0
2,5876,2,5,2,2008,7,0,0
6,12182,9,7,2,2004,18,0,0
5,203,2,25,3,2011,20,23,0
1,14339,4,23,8,2010,13,0,0
3,1538,8,9,8,2006,8,5,0
7,1792,2,8,4,2007,12,0,0
1,11599,9,21,7,2014,19,30,0
7,4063,5,10,4,2005,22,30,0
5,323,9,13,1,2006,10,55,0
6,10466,4,18,4,2009,14,30,0
6,2553,6,4,6,2011,20,2,0
7,1606,2,18,12,2011,17,30,0
4,10064,3,18,5,2006,17,19,0
7,1469,3,9,2,2003,18,15,0
2,8266,7,1,6,2010,12,0,0
5,125,2,30,7,2010,19,20,0
1,9473,8,4,4,2005,19,0,0
2,6864,4,6,1,2004,20,30,0
5,199,8,14,7,2006,10,30,0
7,8223,2,13,8,2006,13,30,0
1,12783,8,7,2,2005,7,54,0
1,2265,4,10,5,2004,9,0,0
4,744,10,24,12,2009,11,18,0
5,4441,5,9,7,2004,10,45,0
2,887,7,17,3,2015,12,0,0
2,6334,6,18,5,2010,7,30,0
1,501,4,28,10,2013,7,15,0
6,22108,5,19,4,2003,16,30,0
7,9735,3,9,9,2012,15,15,0
7,7663,8,11,1,2015,16,11,0
7,2575,9,22,3,2015,22,20,0
3,765,3,17,3,2004,12,30,0
5,554,10,12,12,2003,2,30,0
6,4378,2,18,12,2010,16,0,0
2,758,5,8,2,2011,9,28,0
6,11114,7,12,12,2009,0,26,0
6,3451,1,17,5,2008,17,0,0
6,12436,8,1,12,2007,15,38,0
7,5714,1,11,1,2004,21,30,0
3,893,10,19,10,2005,3,30,0
4,7660,7,15,5,2003,20,50,0
4,2400,10,6,9,2012,20,30,0
1,3414,10,8,6,2009,7,1,0
6,22336,5,12,6,2004,11,30,0
3,2357,4,14,5,2014,16,39,0
3,3808,9,25,6,2014,10,0,0
7,16651,3,16,11,2008,13,0,0
7,13560,8,30,11,2008,22,0,0
4,125,2,29,7,2010,0,30,0
2,3630,10,11,11,2008,2,25,0
6,3677,2,28,6,2008,9,15,0
6,125,2,6,5,2006,19,0,0
5,4214,10,6,5,2011,7,52,0
6,1703,5,17,11,2007,16,0,0
2,3503,4,27,12,2005,18,15,0
3,5468,3,8,2,2012,18,13,0
7,2911,10,13,2,2005,22,43,0
3,189,2,9,7,2003,18,0,0
2,323,9,1,10,2013,19,30,0
3,6656,3,7,2,2007,1,15,0
3,1154,9,21,2,2007,13,0,0
4,3688,10,26,6,2008,21,10,0
1,1407,1,29,9,2014,1,0,0
4,2267,2,9,12,2004,19,5,0
1,11156,8,21,8,2006,5,54,0
6,1157,2,3,5,2014,23,30,0
4,2080,2,8,3,2012,22,33,0
6,847,5,4,4,2015,17,0,0
3,17685,3,15,12,2010,20,0,0
2,6507,6,1,6,2010,17,0,0
2,1241,5,13,6,2006,8,0,0
3,10546,2,5,2,2014,21,35,0
3,2795,1,24,11,2004,18,24,0
5,3830,4,29,12,2006,13,0,0
2,324,1,3,8,2004,16,30,0
6,5191,8,7,5,2005,15,36,0
3,125,2,29,10,2003,8,30,0
3,7568,3,14,5,2003,12,45,0
4,9401,7,6,9,2007,23,0,0
4,18032,5,21,4,2011,17,33,0
5,4083,4,27,6,2003,15,45,0
2,2151,7,3,3,2015,21,30,0
2,9259,3,30,4,2013,20,15,0
2,1399,10,18,10,2011,10,37,0
1,21938,5,5,7,2004,18,0,0
6,10140,3,23,10,2010,13,16,0
5,2165,9,9,1,2009,17,30,0
1,125,2,23,12,2013,17,30,0
5,1148,8,31,10,2014,18,0,0
7,125,2,3,7,2005,0,1,0
3,1918,1,27,12,2006,23,0,0
7,211,5,14,2,2010,21,33,0
3,7915,2,24,12,2003,0,1,0
5,208,1,21,2,2003,11,30,0
7,6280,9,18,12,2005,17,10,0
6,138,2,30,12,2006,21,19,0
6,6263,3,3,11,2007,2,10,0
1,2544,4,3,9,2012,15,30,0
3,542,2,14,5,2003,21,4,0
3,11008,6,10,2,2010,8,14,0
5,8181,4,9,7,2004,19,0,0
5,11721,8,28,12,2007,17,30,0
1,731,2,1,11,2010,3,0,0
4,7084,9,3,11,2005,1,0,0
4,5164,4,12,1,2012,11,57,0
4,15447,1,17,5,2012,14,40,0
7,2911,10,10,3,2013,15,22,0
3,979,4,11,7,2007,6,30,0
2,538,8,14,10,2008,0,1,0
7,15330,8,25,8,2013,20,0,0
1,9678,6,3,5,2010,12,4,0
6,2383,5,4,12,2010,17,3,0
7,8771,2,5,9,2004,9,0,0
2,8036,2,4,9,2012,18,49,0
1,8518,1,13,12,2010,20,0,0
6,3592,1,21,2,2004,21,0,0
6,1542,7,24,4,2010,20,30,0
4,3107,3,23,2,2012,8,0,0
6,3206,1,23,3,2013,15,0,0
1,3664,4,23,1,2006,23,0,0
7,408,2,23,2,2014,16,27,0
2,1006,8,3,10,2006,2,0,0
7,8195,9,6,11,2005,23,0,0
5,5872,1,25,2,2011,23,5,0
6,872,2,19,4,2003,17,47,0
2,2490,3,18,5,2010,22,0,0
4,4410,4,16,9,2004,22,0,0
5,5948,3,18,5,2007,14,30,0
7,7694,5,23,4,2006,21,42,0
1,4345,2,13,10,2008,17,0,0
5,11029,9,1,7,2011,15,0,0
4,1762,9,6,10,2011,17,30,0
4,2140,2,31,5,2012,8,55,0
2,15105,9,29,5,2012,20,0,0
6,77,10,5,10,2013,22,30,0
5,213,4,24,2,2012,9,17,0
4,5948,3,27,1,2005,11,0,0
3,16435,4,9,8,2006,23,22,0
6,1185,5,14,1,2006,2,0,0
6,3493,5,23,4,2011,15,40,0
3,907,6,30,11,2005,11,55,0
6,8493,6,4,4,2009,14,47,0
1,3755,6,17,8,2009,18,0,0
3,1284,4,19,9,2012,9,0,0
7,12568,4,1,6,2014,14,0,0
4,117,1,14,11,2013,21,0,0
3,125,2,3,10,2012,2,0,0
1,2140,2,6,1,2014,7,30,0
5,756,3,20,5,2011,12,30,0
5,20131,4,25,2,2005,19,0,0
1,189,2,2,3,2015,20,9,0
7,137,8,11,1,2015,23,33,0
1,7562,4,13,10,2014,22,48,0
5,2783,4,17,4,2009,22,3,0
1,8681,6,30,5,2011,21,0,0
4,756,3,6,3,2008,14,40,0
4,1016,4,30,4,2009,12,30,0
6,1597,8,3,6,2006,13,55,0
4,5695,1,21,9,2006,9,50,0
1,9120,7,3,2,2014,23,25,0
3,14054,1,28,11,2012,16,0,0
1,1090,4,18,3,2013,19,0,0
7,6446,7,4,11,2012,1,57,0
7,283,10,4,10,2009,0,30,0
3,442,2,17,10,2012,16,45,0
6,22924,9,23,8,2003,10,0,0
4,7676,8,6,3,2008,14,50,0
2,5031,4,16,9,2014,18,55,0
5,359,10,9,3,2007,20,11,0
2,4140,10,30,4,2013,6,56,0
1,10396,3,3,10,2005,17,0,0
5,853,2,5,10,2007,20,46,0
6,125,2,19,6,2010,1,30,0
6,8646,9,20,9,2003,21,30,0
4,12632,8,23,12,2004,9,30,0
1,60,5,27,9,2004,18,0,0
4,923,1,26,7,2012,0,1,0
2,1565,5,5,8,2014,10,0,0
7,4171,5,24,3,2013,17,45,0
2,1895,3,13,6,2006,0,40,0
6,1331,4,27,12,2003,7,30,0
5,83,2,5,10,2007,7,47,0
3,3126,1,11,6,2003,10,0,0
6,11395,1,25,2,2012,23,40,0
4,392,4,4,5,2006,18,15,0
6,8691,4,24,9,2011,14,0,0
5,125,2,11,12,2009,0,1,0
5,1943,2,4,9,2009,20,35,0
4,4681,5,9,1,2003,23,0,0
3,1108,4,21,9,2011,22,0,0
2,7240,9,18,9,2012,10,45,0
4,13525,8,14,10,2004,10,15,0
2,10247,8,22,12,2009,1,0,0
3,1875,2,2,4,2008,20,0,0
6,4844,8,6,9,2014,21,0,0
7,408,2,28,12,2003,20,55,0
1,4188,3,30,3,2015,9,0,0
2,125,2,19,4,2005,12,0,0
7,1768,10,10,9,2006,18,19,0
3,831,4,9,7,2014,17,15,0
1,3428,3,28,10,2013,21,1,0
1,15842,8,19,9,2005,9,30,0
4,1202,6,16,5,2013,18,35,0
6,608,2,10,9,2011,16,0,0
5,1404,7,23,8,2013,5,0,0
5,2490,3,16,7,2010,19,0,0
6,5238,1,31,12,2011,13,45,0
2,4137,9,31,3,2015,9,0,0
2,138,2,3,3,2015,20,37,0
6,9327,8,21,2,2009,10,23,0
2,158,2,10,6,2008,23,0,0
7,2717,5,20,9,2009,8,30,0
4,1291,1,29,6,2006,17,12,0
1,10818,8,20,7,2009,13,50,0
5,4140,10,25,12,2009,12,0,0
3,2725,4,1,11,2006,20,44,0
6,2803,10,4,10,2008,16,0,0
3,2420,8,23,3,2005,9,30,0
6,303,8,31,5,2008,0,5,0
5,1604,2,3,4,2009,1,30,0
1,7492,9,24,6,2013,19,25,0
5,3675,3,2,10,2009,4,0,0
5,2783,4,6,3,2015,14,12,0
4,213,4,10,1,2008,14,49,0
2,5491,3,11,5,2004,16,32,0
4,977,1,13,7,2006,11,35,0
6,6928,8,3,12,2005,23,30,0
6,15912,7,1,6,2013,22,30,0
7,12036,8,27,7,2008,13,7,0
7,1019,5,10,2,2008,0,25,0
6,1520,5,24,1,2009,2,30,0
5,5148,9,17,9,2004,11,20,0
6,3063,5,23,3,2013,22,17,0
7,27,5,10,4,2011,14,3,0
7,4114,5,29,6,2014,19,30,0
4,504,4,29,5,2014,14,30,0
6,3532,3,28,6,2003,14,0,0
2,504,4,13,5,2008,23,40,0
5,8097,3,6,2,2009,15,35,0
6,4707,9,28,1,2006,9,21,0
7,4000,9,19,6,2005,1,0,0
5,1917,2,30,5,2008,17,0,0
5,13715,4,10,8,2007,0,1,0
1,1357,7,3,4,2006,18,30,0
2,248,7,24,6,2003,12,0,0
5,2575,9,14,6,2013,21,0,0
1,157,10,16,9,2013,1,0,0
5,7248,8,4,11,2011,3,30,0
6,2489,1,18,4,2015,14,0,0
6,8872,1,18,10,2014,3,0,0
5,2490,3,6,3,2009,8,20,0
4,4920,8,12,7,2007,8,59,0
6,19853,4,25,7,2009,2,0,0
6,21924,3,19,4,2003,23,0,0
3,16668,3,7,7,2004,20,30,0
7,872,2,5,10,2003,18,2,0
4,7589,8,24,12,2009,17,0,0
2,14004,9,22,3,2011,18,20,0
1,8017,7,18,10,2010,0,20,0
2,6529,6,7,7,2009,9,30,0
4,208,1,2,9,2004,8,28,0
5,366,10,7,9,2012,13,25,0
