"day","address","location","date","month","year","hour","min","WEAPONLAWS"
7,8132,6,19,5,2013,13,20,0
6,6549,9,7,2,2009,10,25,0
1,11426,6,24,1,2011,13,0,0
6,408,2,10,1,2009,16,0,0
3,21763,7,19,2,2003,18,0,0
5,10201,3,13,6,2003,4,1,0
3,1586,5,1,10,2008,17,44,0
5,2564,5,15,12,2006,5,30,0
4,11308,6,4,9,2008,14,23,0
4,4537,1,24,1,2008,0,1,0
5,2398,2,28,12,2007,5,0,0
4,7610,3,17,5,2007,6,10,0
6,1571,7,15,12,2012,0,2,0
3,403,7,10,12,2014,21,56,0
7,1662,4,8,4,2012,0,21,0
2,359,10,17,5,2005,18,0,0
4,3024,7,24,6,2004,13,15,0
6,1091,10,11,1,2003,21,23,0
3,125,2,17,11,2010,11,43,0
3,10622,4,2,11,2005,19,55,0
5,9596,6,7,5,2010,16,0,0
7,501,4,11,2,2007,11,0,0
2,376,2,15,11,2005,23,0,0
2,9444,4,5,2,2013,3,0,0
1,7264,5,7,2,2011,0,1,0
3,542,2,2,4,2008,7,30,0
6,499,2,13,1,2007,22,33,0
2,8687,4,5,10,2010,9,0,0
4,12846,3,18,3,2004,20,0,0
4,1224,1,27,12,2012,23,0,0
6,3559,2,13,12,2003,21,30,0
5,7243,1,4,11,2011,16,40,0
4,601,9,7,8,2014,16,55,0
3,125,2,5,2,2014,20,0,0
7,36,2,3,6,2012,8,48,0
2,4908,2,17,3,2015,20,45,0
1,868,5,20,2,2006,9,0,0
1,19391,7,11,12,2006,11,10,0
5,9719,4,8,4,2011,20,35,0
3,355,2,19,3,2014,10,0,0
4,753,2,22,9,2011,7,35,0
1,6526,1,19,3,2007,7,30,0
2,4509,5,17,5,2011,21,51,0
2,1996,2,31,5,2005,17,0,0
1,11013,5,18,2,2008,9,0,0
5,7152,4,3,10,2014,18,15,0
3,9023,8,17,10,2012,21,27,0
6,15058,3,3,12,2005,12,1,0
2,2439,2,28,11,2006,22,48,0
5,1780,4,23,3,2012,2,55,0
7,9082,6,21,10,2012,22,0,0
7,5647,8,23,10,2011,16,40,0
6,132,7,26,7,2008,15,47,0
2,5154,3,15,4,2014,20,42,0
6,7945,5,5,5,2012,17,30,0
1,2330,4,31,10,2011,12,6,0
6,425,5,17,6,2006,15,0,0
6,549,4,27,7,2013,2,0,0
4,2601,3,6,10,2005,10,25,0
3,2790,3,23,8,2006,1,1,0
4,7920,2,14,11,2013,21,0,0
2,3475,5,27,5,2008,17,26,0
1,6898,3,11,6,2012,21,45,0
4,3574,7,27,5,2004,21,0,0
7,97,2,26,7,2009,10,0,0
3,13273,9,15,9,2004,9,0,0
7,3738,8,21,9,2014,13,50,0
2,7226,8,24,8,2010,18,0,0
5,21885,4,16,4,2004,21,0,0
3,5370,2,11,6,2008,5,8,0
4,408,2,1,5,2003,18,45,0
3,323,9,5,3,2014,10,13,0
7,880,5,19,12,2010,7,30,0
7,6360,2,25,9,2005,15,0,0
4,12072,9,12,7,2007,17,30,0
4,16824,8,22,4,2010,15,15,0
5,8948,9,16,11,2007,9,37,0
3,3844,5,15,10,2014,17,0,0
5,772,10,24,9,2010,22,52,0
7,237,4,16,11,2014,16,37,0
5,527,4,10,8,2012,2,25,0
2,6056,2,30,9,2014,13,3,0
3,1932,2,1,12,2010,8,0,0
5,39,3,20,5,2005,16,14,0
5,2039,9,13,7,2007,12,45,0
7,13412,3,25,4,2010,16,0,0
1,125,2,8,12,2008,9,0,0
3,91,3,13,5,2015,17,47,0
2,21814,5,30,9,2003,12,0,0
1,4645,5,26,5,2008,8,5,0
5,13241,3,16,12,2005,8,30,0
4,3123,5,17,5,2007,21,30,0
4,272,8,5,2,2004,20,0,0
5,4087,4,11,3,2005,19,0,0
5,2404,2,5,10,2007,21,30,0
2,8087,9,22,3,2005,18,30,0
2,2601,3,8,1,2013,8,0,0
2,3131,10,29,4,2003,11,29,0
3,408,2,6,4,2011,14,18,0
2,2862,10,27,10,2009,13,30,0
7,3693,3,23,3,2008,15,50,0
1,5220,5,24,11,2003,16,0,0
3,5295,6,15,10,2014,5,58,0
4,10768,5,17,6,2010,17,45,0
3,8745,1,2,11,2005,18,0,0
6,1598,5,5,6,2010,12,0,0
5,14695,2,6,4,2012,17,5,0
2,8086,9,4,10,2011,4,4,0
6,263,1,8,9,2007,1,25,0
4,3717,6,5,9,2013,17,30,0
2,7603,3,9,6,2009,20,46,0
1,19519,9,6,12,2004,3,0,0
3,6125,1,8,7,2009,0,1,0
7,2454,2,27,2,2011,2,15,0
5,2583,2,18,5,2012,9,21,0
2,8270,8,5,2,2013,4,52,0
1,3679,4,14,10,2013,22,30,0
5,16308,3,11,1,2013,23,15,0
1,3708,4,2,2,2009,21,35,0
6,800,4,4,4,2009,0,22,0
3,6466,3,29,10,2008,17,30,0
6,3991,8,7,5,2005,14,35,0
3,2680,4,23,3,2011,20,0,0
5,366,10,28,7,2006,18,0,0
5,19934,7,15,5,2009,16,20,0
3,2455,1,19,10,2011,18,23,0
4,734,9,20,3,2008,23,0,0
3,354,10,29,4,2009,19,5,0
2,22824,9,28,10,2003,7,0,0
2,347,8,24,1,2006,10,9,0
1,4736,3,29,5,2006,9,0,0
3,8866,7,13,12,2006,20,0,0
3,14526,8,17,9,2003,15,20,0
2,17724,9,21,1,2003,0,30,0
2,125,2,3,10,2006,18,57,0
4,13463,4,12,6,2008,22,0,0
4,8944,6,8,8,2013,21,41,0
1,2042,3,26,12,2011,13,39,0
6,2626,1,15,1,2011,22,25,0
6,3095,9,28,6,2014,16,30,0
5,5473,1,24,8,2012,22,30,0
2,511,4,4,3,2014,14,4,0
3,1957,8,4,4,2012,17,13,0
1,826,4,22,11,2004,11,10,0
1,10675,1,3,3,2003,16,0,0
4,4047,3,29,12,2011,1,45,0
7,213,4,10,2,2008,16,32,0
2,564,10,11,12,2012,1,0,0
7,990,1,19,10,2014,16,32,0
4,9430,5,11,12,2003,15,43,0
6,3257,9,31,10,2009,20,24,0
5,14853,8,14,7,2006,0,1,0
4,3388,2,28,6,2007,9,30,0
4,926,4,11,7,2013,19,0,0
2,6405,1,17,2,2015,16,30,0
3,1789,4,23,1,2013,10,0,0
1,3965,3,16,4,2012,10,30,0
7,8353,2,15,6,2003,2,30,0
3,1954,10,4,2,2009,16,7,0
6,5938,5,18,4,2009,17,30,0
3,5454,8,14,12,2005,20,20,0
1,401,8,20,1,2014,0,9,0
2,3376,10,28,5,2013,17,36,0
1,3750,3,4,8,2003,18,0,0
1,7995,2,12,5,2008,21,46,0
3,376,2,11,12,2013,15,0,0
7,3062,1,18,10,2009,13,15,0
7,1485,5,4,6,2006,1,40,0
1,1498,5,17,3,2014,1,23,0
1,5319,2,22,7,2013,11,52,0
3,2857,5,16,6,2010,18,16,0
2,4099,8,13,4,2004,22,20,0
4,5782,5,24,7,2003,22,5,0
7,838,5,3,5,2015,19,0,0
1,6989,3,5,9,2011,9,19,0
3,125,2,30,5,2007,19,20,0
7,11585,5,10,2,2013,16,0,0
2,1642,1,1,9,2009,1,53,0
4,2295,2,11,12,2003,10,30,0
2,16168,3,8,2,2011,9,50,0
7,4345,2,9,2,2014,17,10,0
6,27,5,1,6,2013,16,0,0
5,6661,3,18,5,2012,9,45,0
6,10762,6,21,8,2004,19,0,0
7,3561,3,25,3,2012,12,58,0
5,16524,5,8,2,2013,16,13,0
4,1305,1,5,3,2015,20,56,0
3,10805,9,29,10,2003,17,0,0
3,628,8,8,8,2012,23,30,0
2,12927,1,1,5,2007,14,7,0
1,15003,1,11,5,2009,17,30,0
2,4347,3,16,4,2013,22,0,0
4,1007,5,10,12,2009,1,0,0
5,125,2,11,1,2013,8,0,0
3,2575,9,16,4,2014,0,35,0
3,4246,9,16,10,2013,22,0,0
1,14054,1,8,1,2007,3,5,0
7,2994,6,22,3,2015,17,15,0
2,392,4,2,9,2003,13,51,0
6,2917,1,2,6,2012,1,5,0
2,6184,3,31,10,2006,7,0,0
1,3729,5,26,11,2007,15,21,0
2,2101,1,12,12,2006,12,8,0
3,2907,4,15,4,2015,12,25,0
6,282,6,3,5,2014,11,0,0
4,5226,5,3,4,2014,13,45,0
5,125,2,26,8,2011,1,40,0
3,4000,9,8,1,2003,11,15,0
3,6420,2,20,10,2010,20,7,0
5,3673,3,4,4,2003,21,13,0
1,374,8,23,1,2006,14,25,0
6,5261,8,12,12,2009,18,0,0
5,6891,4,12,7,2013,23,46,0
2,870,4,28,10,2014,20,22,0
6,14087,3,6,3,2004,16,40,0
2,1214,10,24,8,2010,12,30,0
1,4533,2,29,11,2010,18,30,0
6,16824,8,30,7,2005,22,13,0
4,2985,5,12,1,2006,11,50,0
4,528,10,9,2,2012,14,0,0
7,3729,5,23,4,2006,10,0,0
4,3183,2,21,8,2008,8,35,0
5,6447,7,8,8,2014,18,0,0
6,2924,5,22,9,2012,17,30,0
3,144,4,22,8,2007,19,30,0
4,1895,3,7,9,2006,0,1,0
1,5033,8,8,2,2010,2,0,0
5,2099,5,16,4,2004,16,5,0
3,21204,1,26,7,2006,1,57,0
2,4929,3,2,4,2013,8,15,0
1,2862,10,3,3,2008,14,31,0
1,8680,4,3,9,2012,18,0,0
3,7499,8,23,1,2013,23,15,0
3,11956,3,1,11,2006,16,50,0
2,1042,3,28,6,2011,1,40,0
2,7017,8,7,1,2014,17,35,0
3,6915,7,27,1,2010,7,0,0
1,1091,10,14,5,2007,11,18,0
3,7764,4,27,6,2012,6,30,0
1,862,5,10,5,2004,10,44,0
6,77,10,17,7,2010,18,50,0
7,6524,8,22,2,2004,23,20,0
2,1469,3,6,9,2011,20,40,0
6,6531,5,24,1,2004,0,30,0
7,1862,5,1,6,2008,19,15,0
6,1850,4,15,1,2005,2,10,0
6,1351,8,11,2,2006,10,0,0
5,7345,3,25,7,2014,18,25,0
4,157,5,7,3,2013,22,30,0
5,4888,3,27,11,2009,3,27,0
3,6932,9,4,2,2015,10,0,0
6,3131,10,21,4,2007,16,16,0
5,379,1,12,3,2010,18,0,0
1,3855,5,22,12,2008,19,42,0
5,10798,1,9,9,2011,19,55,0
5,12923,7,22,3,2013,23,29,0
6,138,10,4,10,2008,17,25,0
2,468,2,19,8,2003,10,24,0
2,4998,4,12,12,2006,16,0,0
2,3854,4,27,5,2014,16,15,0
7,83,2,26,2,2012,14,30,0
6,2881,5,11,3,2006,18,26,0
5,355,2,27,6,2014,10,26,0
2,5745,5,4,4,2006,23,59,0
6,5598,3,3,5,2008,15,52,0
6,8187,8,21,9,2013,17,0,0
1,14359,2,29,10,2007,17,0,0
1,138,10,9,1,2006,21,40,0
7,1041,5,5,10,2003,22,20,0
4,2165,9,7,10,2010,8,0,0
2,10960,3,25,1,2011,7,5,0
6,7074,4,18,9,2004,20,36,0
3,848,1,6,2,2013,2,0,0
5,5828,6,23,9,2005,9,0,0
4,3517,5,25,12,2014,17,0,0
1,445,2,22,12,2003,4,15,0
7,12097,6,4,12,2005,23,51,0
5,10056,6,11,2,2011,23,50,0
7,5305,7,28,12,2008,23,18,0
7,3548,3,14,8,2005,21,0,0
4,14134,4,22,3,2012,23,3,0
7,12512,3,4,4,2004,20,43,0
2,1479,6,23,3,2010,7,0,0
4,77,10,25,11,2004,23,36,0
5,4439,7,19,9,2003,20,23,0
5,10576,4,30,7,2010,9,0,0
1,5140,6,17,2,2014,14,0,0
4,2909,2,8,7,2004,8,38,0
6,4727,7,26,3,2011,14,0,0
3,1303,2,6,2,2008,10,5,0
2,7166,9,11,11,2008,13,30,0
3,9165,6,13,6,2007,23,59,0
4,6288,4,9,2,2012,13,50,0
7,4314,7,29,12,2013,12,40,0
6,7322,5,22,4,2006,12,55,0
3,3154,5,7,1,2004,0,1,0
1,357,4,14,4,2003,11,22,0
2,64,4,21,9,2010,11,17,0
2,1625,2,25,11,2014,11,30,0
5,10804,5,5,3,2004,13,45,0
7,1917,2,5,10,2014,5,17,0
6,8989,3,29,11,2014,0,1,0
6,4905,1,21,5,2005,17,0,0
3,2972,5,12,11,2014,14,40,0
3,8050,3,30,10,2013,21,43,0
5,4870,8,17,10,2008,18,30,0
4,1039,5,8,2,2007,11,50,0
6,3477,5,15,11,2014,21,0,0
1,2811,1,20,3,2006,15,6,0
6,10843,8,1,5,2004,21,20,0
3,138,10,23,7,2008,15,0,0
3,100,2,28,5,2014,21,45,0
2,1351,8,17,5,2005,7,15,0
5,2755,2,20,5,2011,20,0,0
1,2842,10,16,3,2009,18,20,0
7,9660,7,28,11,2004,2,15,0
7,387,2,28,3,2010,21,0,0
2,5572,9,10,6,2003,17,0,0
5,6420,2,25,7,2003,23,47,0
6,13571,5,9,8,2003,0,44,0
7,548,10,19,10,2008,15,15,0
5,4741,5,13,6,2003,20,30,0
1,7432,5,11,7,2011,22,4,0
7,4899,3,7,9,2003,17,0,0
1,381,3,29,9,2008,17,0,0
7,5114,5,28,7,2013,23,0,0
7,15495,3,22,2,2009,22,31,0
4,1306,2,25,3,2010,9,30,0
3,3121,4,13,6,2012,10,30,0
3,125,2,5,8,2009,12,0,0
2,5928,4,1,9,2009,15,55,0
6,1393,10,1,7,2006,17,51,0
4,3747,1,23,8,2012,12,17,0
1,125,2,16,4,2012,15,0,0
5,4882,1,5,4,2013,10,45,0
3,8304,8,9,1,2013,19,33,0
3,656,9,15,4,2015,20,30,0
1,756,3,10,1,2011,10,30,0
4,6916,4,3,5,2012,20,0,0
7,10542,4,29,6,2014,19,41,0
4,125,2,6,9,2007,9,34,0
1,16301,9,31,10,2011,20,15,0
1,2572,7,3,9,2007,12,0,0
5,3629,4,12,8,2011,17,0,0
1,4520,6,3,3,2014,9,0,0
2,1087,3,3,9,2013,23,58,0
4,5215,3,9,3,2006,7,19,0
4,6374,9,4,4,2013,7,48,0
1,6277,9,26,12,2011,0,1,0
5,3590,5,15,10,2004,22,55,0
5,97,2,7,10,2005,16,17,0
5,2418,2,11,6,2004,20,30,0
6,8114,3,19,10,2013,14,26,0
3,3846,5,9,7,2008,11,0,0
5,2445,2,17,4,2015,23,30,0
3,19423,7,24,3,2010,13,45,0
1,125,2,8,8,2011,14,0,0
1,5744,8,25,5,2009,19,30,0
5,511,4,4,4,2008,10,0,0
4,3856,4,30,6,2011,21,0,0
6,8765,8,9,8,2008,18,30,0
5,468,2,2,11,2007,8,26,0
1,6031,3,16,5,2011,16,30,0
4,153,1,16,4,2009,19,0,0
2,213,4,13,7,2010,23,31,0
1,189,2,4,3,2013,13,0,0
5,9877,1,18,6,2010,12,0,0
3,3689,4,24,8,2005,1,0,0
5,1300,6,20,2,2015,11,0,0
3,452,5,22,2,2012,9,0,0
7,13888,1,14,8,2011,16,57,0
2,8819,5,6,1,2004,18,20,0
4,8817,9,7,8,2014,11,0,0
7,94,1,1,7,2012,9,17,0
3,1306,2,7,3,2012,17,15,0
5,2911,10,9,1,2004,22,11,0
3,3404,3,15,9,2004,0,4,0
7,955,6,21,9,2014,8,45,0
5,18015,8,10,2,2012,12,10,0
6,3253,7,19,11,2011,10,30,0
2,7838,4,11,6,2013,5,0,0
6,6882,3,27,3,2010,0,1,0
4,1613,9,30,4,2015,9,36,0
7,331,2,4,5,2014,13,0,0
3,884,1,31,10,2012,4,0,0
2,14040,10,5,8,2008,14,0,0
1,12080,9,29,9,2008,18,0,0
5,12350,8,19,3,2004,23,28,0
1,13427,3,24,5,2004,16,45,0
1,4478,4,2,10,2006,10,9,0
3,12159,1,28,5,2008,8,0,0
7,2880,3,15,8,2010,20,28,0
7,11717,3,23,3,2014,23,30,0
6,1790,1,5,5,2012,17,0,0
2,5926,6,21,7,2009,17,0,0
5,3388,2,13,11,2009,12,32,0
6,7999,7,1,7,2006,1,0,0
2,1606,2,4,8,2009,17,47,0
2,125,2,1,5,2007,8,0,0
6,361,2,16,1,2010,2,0,0
7,408,2,19,5,2013,6,0,0
4,13964,1,13,12,2007,0,24,0
5,1882,4,1,5,2009,22,33,0
4,14931,8,7,4,2011,8,35,0
7,2035,10,22,4,2007,18,0,0
2,1790,1,1,11,2011,12,53,0
7,4969,4,5,9,2004,19,0,0
4,3532,3,25,12,2014,12,44,0
7,211,5,26,9,2010,23,15,0
3,1954,10,30,11,2011,12,52,0
7,2706,10,27,2,2011,21,10,0
6,514,5,16,1,2010,18,45,0
6,8778,1,24,1,2009,0,30,0
5,17857,1,10,2,2006,11,56,0
3,17350,5,1,12,2010,0,1,0
5,594,8,11,3,2011,23,13,0
2,1223,5,28,10,2003,20,32,0
7,9851,6,10,8,2008,16,1,0
6,9377,4,16,1,2010,18,20,0
6,1254,2,14,1,2006,2,30,0
4,76,5,12,7,2012,7,28,0
4,2032,5,6,9,2007,13,32,0
1,2236,4,12,6,2006,19,0,0
6,5517,7,5,11,2005,17,20,0
5,1827,2,25,8,2006,16,30,0
2,4369,5,25,12,2007,1,0,0
7,8529,4,24,2,2008,9,53,0
5,601,9,27,8,2010,14,53,0
2,88,2,21,3,2006,15,35,0
5,114,8,8,8,2014,12,20,0
5,14094,2,25,6,2004,23,0,0
4,13485,7,25,12,2003,10,0,0
2,2277,5,2,9,2003,14,0,0
3,1080,8,28,12,2005,17,0,0
3,4075,7,5,3,2014,14,0,0
6,3850,5,10,2,2007,12,0,0
4,359,10,6,2,2014,17,0,0
6,872,2,29,11,2014,17,37,0
5,6051,6,2,5,2014,23,5,0
7,10783,8,16,5,2004,17,0,0
7,2750,2,13,1,2013,11,0,0
1,10266,2,12,7,2010,11,21,0
3,3068,5,14,5,2014,12,0,0
7,17568,9,30,1,2005,23,0,0
3,5760,1,4,5,2005,22,30,0
4,292,5,29,11,2007,17,55,0
6,4744,3,27,8,2005,14,30,0
6,4284,1,12,2,2005,9,45,0
3,14885,5,24,11,2004,23,22,0
5,14130,3,22,10,2010,20,0,0
5,3953,6,14,11,2008,22,30,0
4,3895,9,2,4,2015,3,45,0
2,13311,3,29,4,2008,19,28,0
1,992,1,14,9,2009,12,0,0
7,9481,10,19,10,2003,0,1,0
3,925,2,9,7,2014,19,45,0
5,741,2,16,12,2011,16,0,0
1,5498,5,26,11,2007,17,0,0
5,6864,4,7,9,2007,9,7,0
3,2283,5,18,2,2009,18,15,0
6,357,4,6,11,2010,5,50,0
6,125,2,6,9,2014,17,0,0
1,1275,10,8,3,2010,9,57,0
2,5433,7,1,4,2014,15,0,0
2,586,8,3,2,2015,19,0,0
1,14339,4,29,3,2004,18,0,0
3,2868,7,25,8,2010,9,30,0
5,5139,2,15,11,2013,12,15,0
7,4535,1,24,4,2005,20,45,0
7,1470,1,5,11,2006,12,0,0
7,381,3,28,12,2014,13,0,0
7,7074,4,13,3,2005,1,59,0
1,4047,3,3,10,2005,10,0,0
7,6569,2,23,5,2010,8,20,0
1,5570,2,21,12,2009,19,0,0
3,82,4,13,5,2015,18,2,0
4,19282,9,17,6,2010,18,20,0
5,4581,9,10,1,2014,17,10,0
1,213,4,21,1,2008,17,41,0
3,8104,5,8,2,2012,5,7,0
7,6921,5,6,11,2005,8,50,0
7,11363,8,13,7,2014,9,0,0
6,3376,10,15,12,2012,16,25,0
5,4981,9,15,10,2004,11,0,0
2,365,1,12,5,2015,17,8,0
3,5612,1,20,8,2014,8,15,0
6,1219,2,20,10,2007,6,56,0
3,608,2,8,8,2007,7,50,0
5,223,10,20,3,2009,16,47,0
5,2191,1,11,2,2005,20,0,0
1,468,2,20,8,2012,23,10,0
4,2611,2,28,7,2005,23,0,0
4,873,2,27,7,2006,10,5,0
6,4216,2,17,5,2014,20,12,0
6,93,7,19,9,2009,13,0,0
5,14694,8,25,7,2008,2,0,0
2,2869,10,13,5,2008,21,35,0
4,8614,8,9,1,2014,9,55,0
3,7387,3,29,10,2008,16,15,0
3,349,2,8,2,2012,20,0,0
4,1692,6,12,7,2012,14,0,0
5,4214,10,1,11,2013,21,0,0
7,2119,10,15,6,2008,13,36,0
6,6867,2,15,12,2012,21,0,0
3,8805,7,14,10,2009,0,5,0
6,8133,6,12,2,2005,20,0,0
4,2484,10,16,5,2013,13,26,0
4,1507,10,1,10,2009,2,30,0
2,7283,2,27,5,2003,7,0,0
6,10025,7,31,7,2010,18,0,0
2,3697,8,4,2,2003,15,6,0
4,2382,1,16,5,2013,6,9,0
1,13375,8,21,1,2008,2,25,0
6,3288,8,21,4,2007,21,0,0
7,7065,5,1,6,2003,2,46,0
6,4806,9,22,3,2008,7,20,0
7,4540,8,29,8,2010,16,25,0
2,1074,3,22,1,2013,0,41,0
6,390,5,22,4,2006,11,30,0
7,322,5,26,1,2014,10,31,0
1,10566,8,20,1,2003,15,10,0
5,1300,6,19,9,2014,14,15,0
5,741,2,31,10,2003,13,48,0
7,102,10,7,3,2004,1,0,0
1,5825,9,16,9,2013,11,15,0
3,1156,8,27,1,2010,16,40,0
3,2240,9,25,6,2014,18,30,0
6,136,5,30,5,2009,13,35,0
5,511,4,20,10,2006,22,0,0
5,125,2,7,8,2009,14,0,0
3,2718,6,28,12,2005,0,25,0
1,16774,6,24,12,2012,13,47,0
4,1559,4,26,6,2003,21,10,0
2,821,10,19,3,2013,20,19,0
3,4984,1,4,4,2012,22,30,0
3,3918,4,1,4,2015,21,31,0
3,19969,9,2,11,2005,12,0,0
3,146,10,15,4,2015,2,58,0
6,68,1,22,2,2003,11,30,0
6,16396,7,14,7,2012,3,30,0
2,1604,2,7,12,2004,14,0,0
7,1080,8,15,6,2014,11,0,0
5,340,6,2,10,2009,19,53,0
4,3795,7,2,4,2015,21,30,0
4,9236,7,3,9,2009,17,5,0
2,4535,1,1,4,2014,7,20,0
2,323,9,25,11,2014,17,0,0
2,2512,1,6,1,2015,11,10,0
1,392,4,27,4,2015,21,50,0
7,12215,9,24,4,2005,2,0,0
3,614,8,28,7,2010,23,30,0
6,2881,5,24,9,2005,9,15,0
5,2897,5,3,4,2015,9,0,0
3,594,8,13,7,2005,14,0,0
3,1393,10,13,7,2011,12,30,0
2,3638,2,8,6,2004,9,0,0
3,7671,3,13,11,2013,12,0,0
6,2838,2,5,4,2014,18,7,0
4,14733,9,26,1,2006,5,10,0
2,22320,3,22,6,2004,19,45,0
4,3049,5,1,4,2004,12,0,0
5,125,2,30,12,2005,17,50,0
4,7324,7,25,6,2009,21,0,0
6,125,2,3,6,2006,23,0,0
3,15025,2,25,8,2010,9,46,0
2,7589,8,17,2,2009,0,1,0
2,2943,6,2,10,2012,9,7,0
7,2340,3,25,3,2007,15,40,0
3,349,2,28,10,2009,15,40,0
4,4370,2,28,7,2005,18,0,0
6,1682,8,16,6,2012,17,33,0
7,21763,7,2,11,2003,13,44,0
1,8538,4,21,3,2011,1,25,0
7,358,6,24,4,2005,12,0,0
6,2670,2,26,12,2009,9,45,0
5,103,1,23,2,2007,21,0,0
2,6664,4,20,3,2012,0,1,0
3,16113,3,14,12,2005,22,0,0
1,6623,6,23,1,2006,11,10,0
6,146,10,19,9,2009,15,20,0
4,2217,7,7,4,2005,19,0,0
5,6913,3,14,1,2011,21,3,0
1,8035,6,29,10,2012,11,35,0
3,803,6,30,4,2003,18,30,0
2,17678,3,29,5,2012,16,35,0
1,823,2,27,10,2008,13,30,0
1,64,4,2,4,2012,15,26,0
7,1074,3,13,8,2006,9,59,0
6,7135,9,22,9,2012,15,0,0
6,196,5,26,1,2013,21,0,0
3,1768,10,1,10,2008,0,30,0
1,8298,1,26,5,2014,11,30,0
7,772,10,25,1,2004,21,34,0
4,4287,6,11,6,2009,22,10,0
4,43,1,4,9,2003,16,0,0
7,789,10,18,11,2007,4,43,0
4,5826,1,8,1,2004,18,0,0
1,2839,4,24,11,2014,22,0,0
6,1965,5,29,11,2003,21,50,0
7,859,1,3,5,2015,18,0,0
2,144,4,18,3,2014,20,24,0
2,5,8,14,10,2008,18,0,0
3,18,10,29,9,2004,8,42,0
6,167,5,4,4,2015,11,0,0
2,644,1,9,12,2014,2,14,0
7,10067,8,28,1,2007,17,0,0
1,8895,3,18,8,2003,9,0,0
7,1469,3,6,6,2010,3,30,0
7,232,4,2,11,2003,22,20,0
5,3370,1,11,3,2005,20,45,0
3,764,6,13,6,2007,15,11,0
4,6812,8,11,12,2008,9,10,0
6,2245,4,3,7,2010,0,1,0
3,1839,5,28,6,2006,15,59,0
7,4851,9,26,8,2007,3,15,0
7,1160,1,11,1,2004,2,0,0
1,4020,4,3,3,2003,17,10,0
4,125,2,7,4,2005,19,5,0
6,13046,8,3,5,2003,13,4,0
7,5782,5,30,12,2007,21,20,0
6,125,2,6,10,2007,21,0,0
6,2694,1,19,11,2011,21,0,0
4,2647,5,17,4,2014,4,35,0
7,3333,9,5,4,2015,23,0,0
5,1245,10,26,8,2011,16,36,0
1,1441,1,18,4,2005,6,55,0
3,922,9,12,6,2013,16,45,0
6,8111,4,7,3,2009,8,54,0
4,9953,4,14,7,2011,14,0,0
3,10748,7,2,11,2005,20,0,0
3,359,10,4,2,2004,12,30,0
6,7570,1,25,8,2007,23,0,0
7,4378,2,9,5,2010,1,45,0
1,6764,3,19,8,2013,10,16,0
6,9786,2,16,1,2010,0,51,0
3,1928,9,7,8,2013,6,0,0
3,5615,3,1,12,2010,23,33,0
7,1019,5,12,1,2014,22,15,0
3,11584,9,6,8,2014,12,0,0
1,2868,7,29,9,2003,12,30,0
5,403,7,6,2,2015,13,10,0
7,3632,4,25,9,2005,21,30,0
4,7398,9,8,3,2012,13,5,0
3,3806,5,9,3,2005,8,5,0
3,2448,1,29,5,2013,20,0,0
7,6797,5,6,4,2014,10,15,0
7,6693,1,11,3,2012,3,40,0
4,2680,4,2,4,2009,21,0,0
5,408,2,24,1,2003,19,38,0
1,4356,7,17,2,2014,1,18,0
3,36,2,14,5,2008,17,45,0
7,1485,5,10,2,2008,1,30,0
1,125,2,21,7,2008,19,0,0
2,9719,4,16,10,2007,18,20,0
7,3532,3,26,12,2004,13,16,0
7,17682,8,12,1,2003,17,0,0
6,318,6,24,9,2011,20,44,0
4,1943,2,19,2,2009,9,50,0
7,408,2,4,12,2011,20,40,0
6,125,2,9,2,2013,8,45,0
1,203,2,27,4,2009,8,0,0
1,83,2,8,8,2011,18,11,0
6,6158,6,1,6,2013,12,42,0
5,125,2,12,8,2005,16,30,0
7,1744,6,9,10,2005,11,50,0
6,8356,4,29,11,2014,14,30,0
1,19274,9,28,6,2010,3,0,0
2,1783,4,21,2,2012,20,0,0
1,11379,8,24,1,2011,17,35,0
3,3727,10,19,5,2010,17,25,0
6,5226,5,9,8,2014,13,17,0
7,1118,4,11,7,2004,0,2,0
2,5948,3,2,3,2004,11,17,0
4,3637,9,16,10,2014,22,0,0
1,2135,8,3,4,2006,18,0,0
1,7412,4,21,2,2005,5,0,0
6,3604,4,10,1,2015,21,0,0
1,22159,9,2,8,2004,6,0,0
5,20010,5,3,4,2009,16,0,0
5,5057,5,2,4,2004,17,45,0
3,8185,4,25,7,2007,20,30,0
1,11742,3,1,5,2006,0,1,0
6,3619,2,27,11,2004,21,42,0
7,255,10,25,1,2004,17,13,0
5,9201,9,7,4,2006,2,4,0
6,3062,1,4,12,2010,17,30,0
3,6505,4,29,6,2005,14,0,0
6,1368,2,18,4,2015,2,7,0
3,1191,10,17,10,2012,19,25,0
2,1977,9,20,1,2004,9,0,0
6,133,3,26,2,2005,21,30,0
3,9395,2,16,11,2005,13,10,0
1,18406,3,31,10,2005,16,45,0
2,1347,8,17,10,2006,19,35,0
3,76,5,15,6,2005,13,56,0
7,435,10,8,5,2005,23,13,0
7,5659,9,26,8,2012,3,38,0
6,11382,7,11,9,2010,16,0,0
1,4439,7,23,7,2007,10,5,0
4,363,2,7,4,2005,7,46,0
1,2074,5,17,2,2003,10,30,0
4,924,5,12,7,2012,16,0,0
7,15239,9,11,3,2007,16,30,0
6,305,9,21,3,2015,10,0,0
3,1938,3,20,8,2014,20,45,0
5,363,2,12,1,2007,5,25,0
5,1925,1,13,6,2008,23,30,0
